author	doi	year	author_pos	file_id	guessed_gender	gender
gbd	doi:10.1007/s00038-017-1023-0	2017	last	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
gbd	doi:10.1007/s00038-017-1004-3	2017	first	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
gbd	doi:10.1007/s00038-017-1003-4	2017	first	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
gbd	doi:10.1007/s00038-017-0999-9	2017	last	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
gbd	doi:10.1007/s00038-017-1002-5	2017	first	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
gbd	doi:10.1007/s00038-017-1000-7	2017	last	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
gbd	doi:10.1007/s00038-017-1005-2	2017	first	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
gbd	doi:10.1007/s00038-017-1017-y	2017	last	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
gbd	doi:10.1007/s00038-017-1004-3	2017	last	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
gbd	doi:10.1007/s00038-017-1017-y	2017	first	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
gbd	doi:10.1007/s00038-017-1014-1	2017	last	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
gbd	doi:10.1007/s00038-017-1023-0	2017	first	chronic-diseases-spike-in-middle-east-as-conflicts-rage-1.22371	MALE	MALE
ge	doi:10.1038/nature10635	2011	first	three-dimensional-technique-on-trial-1.9645	MALE	MALE
ge	doi:10.1038/379458a0	2020	first	d41586-020-00244-9	MALE	MALE
geert	doi:10.1038/s41588-019-0399-6	2019	last	d41586-019-01709-2	MALE	MALE
geeta	doi:10.1038/nature22822	2018	last	d41586-018-03070-2	FEMALE	FEMALE
geeta	doi:10.1038/nature22822	2018	last	d41586-018-05244-4	FEMALE	FEMALE
geeta	doi:10.1038/nature22822	2018	last	d41586-018-05188-9	FEMALE	FEMALE
gemma	doi:10.1038/s41559-017-0260-1	2018	first	d41586-018-05917-0	FEMALE	FEMALE
gene	doi:10.1186/1868-7083-5-19	2014	last	epigenomics-starts-to-make-its-mark-1.14973	MALE	MALE
gene	doi:10.1038/s41586-020-2077-3	2020	last	d41586-020-02139-1	MALE	MALE
genevieve	doi:10.1038/nature08549	2009	first	news.2009.1079.html	FEMALE	FEMALE
genevieve	doi:10.1038/nphoton.2015.234	2019	first	d41586-019-00174-1	FEMALE	FEMALE
genevieve	doi:10.1038/nri.2017.53	2020	first	d41586-020-03577-7	FEMALE	FEMALE
gengfu	doi:10.1038/s41422-020-0282-0	2020	last	d41586-020-01295-8	MALE	MALE
gengfu	doi:10.1038/s41422-020-0282-0	2020	last	d41586-020-01165-3	MALE	MALE
gengfu	doi:10.1038/s41422-020-0282-0	2020	last	d41586-020-00444-3	MALE	MALE
gengo	doi:10.1038/nature12520	2014	first	ancient-fossils-sport-modern-brains-1.15565	MALE	MALE
gennadii	doi:10.1038/nclimate3111	2020	first	d41586-020-00047-y	MALE	MALE
genome	doi:10.1038/s41586-020-2267-z	2020	last	d41586-020-01485-4	MALE	MALE
genome	doi:10.1038/s41586-020-2329-2	2020	last	d41586-020-01485-4	MALE	MALE
genome	doi:10.1038/s41586-020-2287-8	2020	last	d41586-020-01485-4	MALE	MALE
genome	doi:10.1038/s41586-020-2308-7	2020	last	d41586-020-01485-4	MALE	MALE
genomics	doi:10.1038/s41586-020-2080-8	2020	last	d41586-020-00818-7	MALE	MALE
genyi	doi:10.1038/s41586-019-1589-1	2019	first	d41586-019-02905-w	MALE	MALE
geoff	doi:10.1038/487147a	2012	first	theorists-feast-on-higgs-data-1.11018	MALE	MALE
geoff	doi:10.1038/487147a	2012	last	theorists-feast-on-higgs-data-1.11018	MALE	MALE
geoff	doi:10.1038/4661028a	2012	last	european-groups-go-global-1.10459	MALE	MALE
geoff	doi:10.1038/nature08071	2009	first	news.2009.516.html	MALE	MALE
geoff	doi:10.1038/s41586-019-1574-8	2019	last	d41586-019-02808-w	MALE	MALE
geoff	doi:10.1038/4661028a	2012	first	european-groups-go-global-1.10459	MALE	MALE
geoff	doi:10.1038/459488a	2009	first	460025a.html	MALE	MALE
geoff	doi:10.1038/459488a	2009	last	460025a.html	MALE	MALE
geoffrey	doi:10.1038/nature09408	2013	last	scientists-map-protein-that-creates-antibiotic-resistance-1.12686	MALE	MALE
geoffrey	doi:10.1038/ng.368	2009	first	458954a.html	MALE	MALE
geoffrey	doi:10.1038/s42256-018-0007-y	2019	last	d41586-019-01406-0	MALE	MALE
geoffrey	doi:10.1038/nmat3675	2020	last	d41586-020-00635-y	MALE	MALE
geoffrey	doi:10.1038/nature05413	2020	last	d41586-020-02202-x	MALE	MALE
geoffrey	doi:10.1007/s11837-015-1793-x	2019	last	d41586-019-03701-2	MALE	MALE
geoffrey	doi:10.1038/nature05413	2006	last	061211-11.html	MALE	MALE
geoffrey	doi:10.1038/nature06993	2008	last	news.2008.900.html	MALE	MALE
geoffrey	doi:10.1038/s41565-019-0421-2	2020	last	d41586-020-00635-y	MALE	MALE
geoffrey	doi:10.1038/nnano.2008.341	2008	last	news.2008.1290.html	MALE	MALE
geoffrey	doi:10.1038/s42256-018-0007-y	2019	first	d41586-019-01406-0	MALE	MALE
geoffrey	doi:10.1038/s41586-018-0180-5	2018	last	d41586-018-05297-5	MALE	MALE
geoffrey	doi:10.1038/nature10519	2020	last	d41586-020-02941-x	MALE	MALE
geoffrey	doi:10.1038/nature14539	2018	last	d41586-018-04992-7	MALE	MALE
geoffrey	doi:10.1038/381482a0	2019	first	d41586-019-00949-6	MALE	MALE
geoffroy	doi:10.1038/srep01296	2013	last	king-s-lionheart-gets-a-forensic-exam-1.12521	MALE	MALE
geophysics	doi:10.1038/nature18289	2016	last	icy-heart-could-be-key-to-pluto-s-strange-geology-1.20856	MALE	MALE
georg	doi:10.1038/nature22063	2017	first	dna-s-secret-weapon-against-knots-and-tangles-1.21838	MALE	MALE
georg	doi:10.1038/ncb1050	2019	last	d41586-019-02218-y	MALE	MALE
georg	doi:10.1038/nri1669	2020	last	d41586-020-01168-0	MALE	MALE
georg	doi:10.1038/nnano.2015.195	2017	last	d41586-017-07690-y	MALE	MALE
george	doi:10.1038/nature06534	2009	last	458962a.html	MALE	MALE
george	doi:10.1038/ncomms2871	2013	last	minoan-civilization-was-made-in-europe-1.12990	MALE	MALE
george	doi:10.1038/nbt.3412	2016	last	welcome-to-the-crispr-zoo-1.19537	MALE	MALE
george	doi:10.1038/35030069	2009	first	news.2009.803.html	MALE	MALE
george	doi:10.1038/nbt.3412	2019	last	d41586-019-02087-5	MALE	MALE
george	doi:10.1038/jes.2012.124	2013	last	air-pollution-delivers-smaller-babies-1.12358	MALE	MALE
george	doi:10.1038/nature05232	2006	last	061016-8.html	MALE	MALE
george	doi:10.1038/nature05232	2006	last	061030-10.html	MALE	MALE
george	doi:10.1186/s40645-017-0139-4	2018	first	d41586-018-04964-x	MALE	MALE
george	doi:10.1038/nature09636	2010	first	news.2010.657.html	MALE	MALE
george	doi:10.1038/311517a0	2020	first	d41586-020-01418-1	MALE	MALE
george	doi:10.1038/nature22370	2019	last	d41586-019-01690-w	MALE	MALE
george	doi:10.1038/nm.4314	2019	last	d41586-019-02892-y	MALE	MALE
george	doi:10.1038/ncomms6507	2015	last	ethics-of-embryo-editing-paper-divides-scientists-1.17410	MALE	MALE
george	doi:10.1038/nmeth.4108	2017	last	the-trickiest-family-tree-in-biology-1.22240	MALE	MALE
george	doi:10.1038/nature15513	2015	last	failed-replications-put-stap-stem-cell-claims-to-rest-1.18412	MALE	MALE
george	doi:10.1038/nbt950	2020	last	d41586-020-01568-2	MALE	MALE
george	doi:10.1038/nature22370	2017	last	lab-grown-blood-stem-cells-produced-at-last-1.22000	MALE	MALE
george	doi:10.1038/nature02247	2006	last	060619-13.html	MALE	MALE
george	doi:10.1038/nbt.3412	2016	last	gene-drive-moratorium-shot-down-at-un-biodiversity-meeting-1.21216	MALE	MALE
george	doi:10.1186/s40645-017-0139-4	2018	last	d41586-018-04964-x	MALE	MALE
george	doi:10.1007/s10742-011-0071-9	2019	first	d41586-019-03754-3	MALE	MALE
george	doi:10.1038/nature14121	2015	last	gm-microbes-created-that-can-t-escape-the-lab-1.16758	MALE	MALE
george	doi:10.1038/cr.2013.1	2019	last	d41586-019-02834-8	MALE	MALE
george	doi:10.1038/natrevmats.2017.86	2018	last	d41586-018-06788-1	MALE	MALE
george	doi:10.1038/ng2123	2013	first	dog-s-dinner-was-key-to-domestication-1.12280	MALE	MALE
george	doi:10.1038/nature15515	2015	last	failed-replications-put-stap-stem-cell-claims-to-rest-1.18412	MALE	MALE
george	doi:10.1038/nature05766	2007	last	070514-12.html	MALE	MALE
george	doi:10.1038/ng2123	2007	first	449762a.html	MALE	MALE
george	doi:10.1038/30193	2018	last	d41586-018-06788-1	MALE	MALE
george	doi:10.1038/nature23017	2017	last	lights-camera-crispr-biologists-use-gene-editing-to-store-movies-in-dna-1.22288	MALE	MALE
george	doi:10.1038/nature23017	2018	last	d41586-018-06869-1	MALE	MALE
george	doi:10.1038/nbt.3412	2015	last	safety-upgrade-found-for-gene-editing-technique-1.18799	MALE	MALE
georges	doi:10.1038/nature16476	2018	first	d41586-018-02858-6	MALE	MALE
georgia	doi:10.1038/s41598-020-66686-3	2020	last	d41586-020-02225-4	FEMALE	FEMALE
geraint	doi:10.1038/nn1445	2013	last	brain-decoding-reading-minds-1.13989	MALE	MALE
gerald	doi:10.1038/nclimate1229	2014	first	climate-change-the-case-of-the-missing-heat-1.14525	MALE	MALE
gerald	doi:10.1038/30006	2009	first	460164a.html	MALE	MALE
gerald	doi:10.1038/ncomms1031	2010	first	news.2010.319.html	MALE	MALE
gerald	doi:10.1038/nclimate1229	2015	first	indian-ocean-may-be-key-to-global-warming-hiatus-1.17505	MALE	MALE
gerald	doi:10.1038/459515a	2009	first	459492a.html	MALE	MALE
gerald	doi:10.1038/nclimate1229	2013	first	tropical-ocean-key-to-global-warming-hiatus-1.13620	MALE	MALE
gerald	doi:10.1038/nature05431	2007	last	070101-2.html	MALE	MALE
gerald	doi:10.1038/s41591-018-0209-1	2019	last	d41586-019-00218-6	MALE	MALE
gerald	doi:10.1038/nphys778	2014	last	special-relativity-aces-time-trial-1.15970	MALE	MALE
gerald	doi:10.1007/s10336-004-0050-9	2009	first	news.2009.1160.html	MALE	MALE
gerald	doi:10.1007/s00114-002-0339-6	2013	first	feathers-were-the-exception-rather-than-the-rule-for-dinosaurs-1.14379	MALE	MALE
gerald	doi:10.1038/nclimate1229	2016	first	2015-declared-the-hottest-year-on-record-1.19216	MALE	MALE
gerald	doi:10.1038/nature14156	2015	last	the-hidden-risks-for-three-person-babies-1.18408	MALE	MALE
gerald	doi:10.1007/s10336-004-0050-9	2009	last	news.2009.1160.html	MALE	MALE
geraldine	doi:10.1038/nature14414	2015	last	bee-studies-stir-up-pesticide-debate-1.17366	FEMALE	FEMALE
gerard	doi:10.1038/nature10388	2012	last	antibiotic-resistance-racing-downriver-1.11612	MALE	MALE
gerard	doi:10.1007/s00382-015-2798-4	2019	last	d41586-019-02179-2	MALE	MALE
gerard	doi:10.1038/s41557-018-0082-z	2019	last	d41586-019-01596-7	MALE	MALE
gerard	doi:10.1038/ngeo2932	2017	last	golden-neurons-river-piracy-and-bright-nights-1.21912	MALE	MALE
gérard	doi:10.1038/nature07450	2008	last	news.2008.1206.html	MALE	MALE
gérard	doi:10.1038/nbt.1622	2010	last	news.2010.232.html	MALE	MALE
gerbold	doi:10.1038/s41467-017-02192-x	2018	first	d41586-018-02329-y	MALE	MALE
gerbrand	doi:10.1038/nature07853	2009	last	news.2009.156.html	MALE	MALE
gerd	doi:10.1038/nature04697	2006	last	060320-10.html	MALE	MALE
gerd	doi:10.1038/sj.onc.1205803	2020	first	d41586-020-00165-7	MALE	MALE
gérémy	doi:10.1038/nature22069	2019	last	d41586-019-03202-2	MALE	MALE
gergana	doi:10.1038/nature05431	2007	first	070101-2.html	FEMALE	FEMALE
gergely	doi:10.1038/s41586-018-0041-2	2018	last	d41586-018-05355-y	MALE	MALE
gergely	doi:10.1038/nature05670	2019	first	d41586-019-02447-1	MALE	MALE
gergely	doi:10.1038/s41586-018-0041-2	2018	last	d41586-018-04660-w	MALE	MALE
gerhard	doi:10.1038/nature11023	2012	last	first-universal-quantum-network-prototype-links-two-separate-labs-1.10441	MALE	MALE
gerhard	doi:10.1038/421806a	2018	first	d41586-018-01624-y	MALE	MALE
gerhard	doi:10.1038/nature10617	2014	last	neanderthals-bone-technique-redrafts-prehistory-1.15739	MALE	MALE
gerhard	doi:10.1038/s41586-019-1471-1	2019	last	d41586-019-02340-x	MALE	MALE
gerhard	doi:10.1038/nature10617	2012	last	archaeology-date-with-history-1.10573	MALE	MALE
gerhard	doi:10.1007/s00114-008-0492-7	2009	first	news.2008.1344.html	MALE	MALE
germán	doi:10.1038/nbt.3860	2020	first	d41586-020-01486-3	MALE	MALE
gerrit	doi:10.1038/nmat3301	2012	first	magnetism-flips-heat-flow-1.12090	MALE	MALE
gerrit	doi:10.1038/nature17999	2016	first	how-china-is-rewriting-the-book-on-human-origins-1.20231	MALE	MALE
gerrit	doi:10.1038/nature17999	2019	first	d41586-019-02839-3	MALE	MALE
gerrit	doi:10.1038/nature17999	2019	first	d41586-019-01019-7	MALE	MALE
gerry	doi:10.1023/A:1022877405718	2014	last	elite-labs-hire-more-men-than-women-1.15483	MALE	MALE
gerry	doi:10.1023/A:1022877405718	2014	first	elite-labs-hire-more-men-than-women-1.15483	MALE	MALE
gert	doi:10.1038/s41586-018-0857-9	2019	last	d41586-019-00092-2	MALE	MALE
gertpeter	doi:10.1007/s00421-012-2364-2	2019	last	d41586-019-01953-6	MALE	MALE
gestur	doi:10.1038/ncomms1608	2019	last	d41586-019-00868-6	MALE	MALE
gian	doi:10.1038/434038a	2005	first	050228-9.html	MALE	MALE
giangiacomo	doi:10.1038/s41467-018-08250-2	2019	first	d41586-019-00500-7	MALE	MALE
gianni	doi:10.1038/d41586-018-05309-4	2018	last	d41586-018-05857-9	MALE	MALE
gianni	doi:10.1038/d41586-018-05309-4	2018	first	d41586-018-05857-9	MALE	MALE
gianni	doi:10.1038/ng.3847	2018	last	d41586-018-05309-4	MALE	MALE
gideon	doi:10.1038/cr.2014.162	2017	last	an-epigenetics-gold-rush-new-controls-for-gene-expression-1.21513	MALE	MALE
gideon	doi:10.1038/nature11112	2017	last	an-epigenetics-gold-rush-new-controls-for-gene-expression-1.21513	MALE	MALE
gideon	doi:10.1038/nature09454	2010	first	467140b.html	MALE	MALE
gijs	doi:10.1038/ncomms6704	2015	first	guts-of-giant-virus-imaged-in-3d-1.17011	MALE	MALE
gilad	doi:10.1038/nature12940	2013	first	cell-suicide-blocker-holds-promise-as-hiv-therapy-1.14422	MALE	MALE
giles	doi:10.1038/s41570-017-0095	2018	first	d41586-018-00012-w	MALE	MALE
giles	doi:10.1038/nature04812	2006	last	060626-7.html	MALE	MALE
giles	doi:10.1038/nature03717	2005	last	news050627-9.html	MALE	MALE
gilles	doi:10.1038/359162a0	2017	last	cruel-fusion-what-a-young-man-s-death-means-for-childhood-cancer-1.21723	MALE	MALE
gilles	doi:10.1038/s41586-018-0591-3	2018	last	d41586-018-05909-0	MALE	MALE
gilles	doi:10.1038/s41586-018-0591-3	2018	last	d41586-018-07023-7	MALE	MALE
gilleseric	doi:10.1186/s12302-014-0013-6	2014	first	paper-claiming-gm-link-with-tumours-republished-1.15463	MALE	MALE
gilleseric	doi:10.1186/s12302-014-0014-5	2014	first	paper-claiming-gm-link-with-tumours-republished-1.15463	MALE	MALE
gillian	doi:10.1038/37213	2013	last	inequality-quantified-mind-the-gender-gap-1.12550	FEMALE	FEMALE
gina	doi:10.1038/72910	2018	last	d41586-018-05648-2	FEMALE	FEMALE
gioele	doi:10.1038/s41586-018-0414-6	2018	first	d41586-018-05882-8	MALE	MALE
giorgia	doi:10.1038/nature22047	2020	first	d41586-020-02986-y	FEMALE	FEMALE
giorgio	doi:10.1038/nmat4731	2019	last	d41586-019-01593-w	MALE	MALE
giovanna	doi:10.1038/ng1907	2006	last	061009-14.html	FEMALE	FEMALE
giovanna	doi:10.1038/nature06002	2008	first	news.2008.1289.html	FEMALE	FEMALE
giovanni	doi:10.1038/nn.3053	2020	first	d41586-020-01975-5	MALE	MALE
giovanni	doi:10.1038/nn.3053	2020	last	d41586-020-01975-5	MALE	MALE
giovanni	doi:10.1038/ng.2762	2013	first	pan-cancer-study-unearths-tumours-genetic-trademarks-1.13830	MALE	MALE
giovanni	doi:10.1038/s41586-020-2470-y	2020	last	d41586-020-01975-5	MALE	MALE
gisele	doi:10.1038/nmat3545	NA	first	NA	FEMALE	FEMALE
giulia	doi:10.1038/nphoton.2017.33	2018	last	d41586-018-05711-y	FEMALE	FEMALE
giulia	doi:10.1038/nature02968	2019	last	d41586-019-02811-1	FEMALE	FEMALE
giulia	doi:10.1038/s41467-018-05279-1	2020	first	d41586-020-02063-4	FEMALE	FEMALE
giulia	doi:10.1038/nchem.1548	NA	first	NA	FEMALE	FEMALE
giulia	doi:10.1038/nature25442	2018	first	d41586-018-00488-6	FEMALE	FEMALE
giulia	doi:10.1038/s41591-018-0106-7	2018	first	d41586-018-05726-5	FEMALE	FEMALE
giulia	doi:10.1038/s41586-020-03095-6	2020	first	d41586-020-03513-9	FEMALE	FEMALE
giuliana	doi:10.1038/s41576-018-0051-9	2020	first	d41586-020-01568-2	FEMALE	FEMALE
giulio	doi:10.1007/s00445-004-0365-7	2005	last	050606-1.html	MALE	MALE
giulio	doi:10.1038/s41586-020-2282-0	2020	last	d41586-020-01336-2	MALE	MALE
giulio	doi:10.1038/nn.4402	2020	first	d41586-020-00255-6	MALE	MALE
giulio	doi:10.1038/nature03486	2010	last	news.2010.298.html	MALE	MALE
giulio	doi:10.1038/nn.4402	2020	first	d41586-020-00922-8	MALE	MALE
giulio	doi:10.1038/nature13611	2019	last	d41586-019-03239-3	MALE	MALE
giulio	doi:10.1038/nclimate2824	2015	last	un-climate-reports-are-increasingly-unreadable-1.18543	MALE	MALE
giuseppe	doi:10.1007/430_2017_15	2020	first	d41586-020-02942-w	MALE	MALE
glen	doi:10.1038/ncomms6166	2019	last	d41586-019-00707-8	MALE	MALE
glen	doi:10.1038/nature07317	2020	last	d41586-020-02712-8	MALE	MALE
glen	doi:10.1038/s41558-017-0013-9	2017	first	world-s-carbon-emissions-set-to-spike-by-2-in-2017-1.22995	MALE	MALE
glen	doi:10.1038/nri3921	2019	first	d41586-019-00707-8	MALE	MALE
glen	doi:10.1038/d41586-020-00177-3	2020	last	d41586-020-01125-x	MALE	MALE
glen	doi:10.1038/s41558-020-0797-x	2020	last	d41586-020-01497-0	MALE	MALE
glen	doi:10.1038/nri3921	2019	last	d41586-019-00707-8	MALE	MALE
glenn	doi:10.1038/nature22354	2018	first	d41586-018-05503-4	MALE	MALE
glenn	doi:10.1038/483531a	2012	first	independent-labs-to-verify-high-profile-papers-1.11176	MALE	MALE
glenn	doi:10.1038/483531a	2016	first	1-500-scientists-lift-the-lid-on-reproducibility-1.19970	MALE	MALE
glenn	doi:10.1038/nrgastro.2017.75	2019	first	d41586-019-03704-z	MALE	MALE
glenn	doi:10.1038/483531a	2013	first	meeting-targets-lab-lapses-1.12987	MALE	MALE
glenn	doi:10.1038/nclimate2074	NA	first	NA	MALE	MALE
glenn	doi:10.1038/483531a	2015	first	over-half-of-psychology-studies-fail-reproducibility-test-1.18248	MALE	MALE
glenn	doi:10.1038/483531a	2015	first	irreproducible-biology-research-costs-put-at-28-billion-per-year-1.17711	MALE	MALE
glenn	doi:10.1038/483531a	2015	first	sluggish-data-sharing-hampers-reproducibility-effort-1.17694	MALE	MALE
glenn	doi:10.1038/nature10673	2018	last	d41586-018-00488-6	MALE	MALE
glenn	doi:10.1038/483531a	2014	first	publicly-questioned-papers-more-likely-to-be-retracted-1.14979	MALE	MALE
glenn	doi:10.1038/483531a	2015	first	how-scientists-fool-themselves-and-how-they-can-stop-1.18517	MALE	MALE
glenn	doi:10.1038/483531a	2015	first	reproducibility-crisis-blame-it-on-the-antibodies-1.17586	MALE	MALE
glenn	doi:10.1038/483531a	2020	first	d41586-020-01324-6	MALE	MALE
glenn	doi:10.1038/483531a	2015	first	first-results-from-psychology-s-largest-reproducibility-test-1.17433	MALE	MALE
glenn	doi:10.1038/483531a	2017	first	cancer-reproducibility-project-releases-first-results-1.21304	MALE	MALE
glenn	doi:10.1038/nature10673	2018	last	d41586-018-05883-7	MALE	MALE
glenn	doi:10.1038/483531a	2015	first	us-societies-push-back-against-nih-reproducibility-guidelines-1.17354	MALE	MALE
glenn	doi:10.1038/483531a	2016	first	biotech-giant-publishes-failures-to-confirm-high-profile-science-1.19269	MALE	MALE
gloria	doi:10.1038/nature10556	2020	first	d41586-020-00904-w	FEMALE	FEMALE
gloria	doi:10.1038/nature20791	2016	first	fat-fuels-cancer-s-spread-in-mice-1.21092	FEMALE	FEMALE
gloria	doi:10.1038/nn1928	2007	first	070625-14.html	FEMALE	FEMALE
gm	doi:10.1038/ncomms1881	2012	first	mammoths-didn-t-go-out-with-a-bang-1.10820	MALE	MALE
gökhan	doi:10.1038/nm.3735	2019	last	d41586-019-00792-9	MALE	MALE
gokul	doi:10.1038/nclimate2553	2015	first	is-the-2-c-world-a-fantasy-1.18868	MALE	MALE
gonçalo	doi:10.1038/ng.76	2008	last	451516a.html	MALE	MALE
gonçalo	doi:10.1038/nchem.2393	2019	last	d41586-019-01394-1	MALE	MALE
gonçalo	doi:10.1038/ng.290	2008	last	news.2008.1282.html	MALE	MALE
gonghui	doi:10.1038/ngeo659	NA	last	NA	MALE	MALE
gonzalo	doi:10.1038/35093097	2010	first	news.2010.397.html	MALE	MALE
gonzalo	doi:10.1038/nature06614	2017	last	big-data-renews-fight-over-animal-origins-1.21703	MALE	MALE
gonzalo	doi:10.1038/nature06614	2010	last	news.2010.397.html	MALE	MALE
gooitzen	doi:10.1038/ncomms3584	2013	last	glowing-antibiotics-reveal-infections-1.13943	MALE	MALE
gopala	doi:10.1038/s41586-019-1119-1	2019	first	d41586-019-01328-x	MALE	MALE
gopala	doi:10.1038/s41586-019-1119-1	2019	first	d41586-019-01181-y	MALE	MALE
gopika	doi:10.1038/s41556-018-0271-4	2019	first	d41586-019-01211-9	MALE	MALE
goragot	doi:10.1038/ncomms5521	2020	first	d41586-020-00148-8	MALE	MALE
göran	doi:10.1038/ng.2007.4	2007	last	449514b.html	MALE	MALE
göran	doi:10.1038/s41586-019-1914-8	2020	last	d41586-019-03943-0	MALE	MALE
göran	doi:10.1038/nrneph.2017.51	2018	last	d41586-018-05463-9	MALE	MALE
gord	doi:10.1038/nrn.2017.30	2018	last	d41586-018-02539-4	MALE	MALE
gord	doi:10.1038/nrn.2017.30	2018	last	d41586-018-05737-2	MALE	MALE
gordon	doi:10.1038/ni.2369	2018	last	d41586-018-02370-x	MALE	MALE
gordon	doi:10.1038/35090573	2018	last	d41586-018-01065-7	MALE	MALE
gordon	doi:10.1038/s41586-019-1451-5	2019	last	d41586-019-02262-8	MALE	MALE
gordon	doi:10.1038/ng.3281	2015	last	hidden-african-typhoid-epidemic-traced-to-drug-resistant-bacteria-1.17514	MALE	MALE
gordon	doi:10.1038/nature07673	2010	first	466673a.html	MALE	MALE
gordon	doi:10.1038/480415a	2012	last	theorists-feast-on-higgs-data-1.11018	MALE	MALE
gordon	doi:10.1038/480415a	2012	first	theorists-feast-on-higgs-data-1.11018	MALE	MALE
gordon	doi:10.1038/nn.3917	2018	last	d41586-018-07027-3	MALE	MALE
gordon	doi:10.1038/s41586-018-0871-y	2019	first	d41586-019-00263-1	MALE	MALE
gordon	doi:10.1038/nature25489	2019	last	d41586-019-00174-1	MALE	MALE
gordon	doi:10.1038/nature06894	2008	last	news.2008.775.html	MALE	MALE
gordon	doi:10.1038/nature25974	2018	last	d41586-018-02370-x	MALE	MALE
gou	doi:10.1038/s41586-019-1419-5	2019	last	d41586-019-02166-7	MALE	MALE
gou	doi:10.1038/s41467-018-06320-z	2018	first	d41586-018-07335-8	MALE	MALE
gourav	doi:10.1038/s41545-020-0079-1	2020	first	d41586-020-03298-x	MALE	MALE
gozoh	doi:10.1007/s00210-009-0395-y	2015	last	reproducibility-crisis-blame-it-on-the-antibodies-1.17586	MALE	MALE
gp	doi:10.1023/A:1005155601277	2012	last	voyager-s-long-goodbye-1.11348	MALE	MALE
gp	doi:10.1023/A:1005155601277	2012	first	voyager-s-long-goodbye-1.11348	MALE	MALE
grace	doi:10.1007/164_2016_82	2019	first	d41586-019-00245-3	FEMALE	FEMALE
grace	doi:10.1038/ncomms14049	2019	first	d41586-019-01405-1	FEMALE	FEMALE
grace	doi:10.1038/ncomms14049	2019	first	d41586-019-02028-2	FEMALE	FEMALE
graeme	doi:10.1038/nature06018	2007	last	070716-11.html	MALE	MALE
graham	doi:10.1038/nature18304	2016	last	graphene-sheets-tear-themselves-to-ribbons-1.20258	MALE	MALE
graham	doi:10.1007/s00382-011-1121-2	2020	first	d41586-020-00787-x	MALE	MALE
graham	doi:10.1038/nature08768	2010	first	463858a.html	MALE	MALE
graham	doi:10.1038/ng1841	2014	last	epigenetics-the-sins-of-the-father-1.14816	MALE	MALE
graham	doi:10.1038/nature12529	2013	last	new-measure-shifts-biodiversity-focus-1.13800	MALE	MALE
graham	doi:10.1038/nature13022	2018	first	d41586-018-05079-z	MALE	MALE
graham	doi:10.1038/488468a	2012	last	himalayan-glacier-data-shift-to-the-middle-ground-1.11252	MALE	MALE
graham	doi:10.1038/nature13022	2017	first	australia-cuts-conservation-protections-in-marine-parks-1.22369	MALE	MALE
graham	doi:10.1038/488468a	2012	first	himalayan-glacier-data-shift-to-the-middle-ground-1.11252	MALE	MALE
graham	doi:10.1007/s10681-015-1585-y	2018	last	d41586-018-07037-1	MALE	MALE
grahame	doi:10.1038/nature11862	2019	last	d41586-019-02339-4	MALE	MALE
gráinne	doi:10.1038/nrdp.2016.80	2019	first	d41586-019-00093-1	MALE	MALE
grant	doi:10.1038/ncomms2320	2016	last	can-you-teach-old-drugs-new-tricks-1.20091	MALE	MALE
grant	doi:10.1038/npp.2015.343	2016	last	can-you-teach-old-drugs-new-tricks-1.20091	MALE	MALE
gravity	doi:10.1038/s41586-018-0731-9	2018	first	d41586-018-07538-z	MALE	MALE
gravity	doi:10.1038/s41586-018-0731-9	2018	last	d41586-018-07538-z	MALE	MALE
greg	doi:10.1038/nature04761	2020	first	d41586-020-01020-5	MALE	MALE
greg	doi:10.1038/ngeo473	2009	last	460029a.html	MALE	MALE
greg	doi:10.1038/367069a0	2019	first	d41586-019-02836-6	MALE	MALE
gregoire	doi:10.1038/nm1682	2018	first	d41586-018-06651-3	MALE	MALE
gregoire	doi:10.1038/s41593-018-0093-5	2018	last	d41586-018-06651-3	MALE	MALE
gregoire	doi:10.1038/s41593-018-0262-6	2018	last	d41586-018-07251-x	MALE	MALE
grégoire	doi:10.1038/s41586-018-0649-2	2019	last	d41586-019-02306-z	MALE	MALE
grégoire	doi:10.1038/nature20118	2016	last	brain-implants-allow-paralysed-monkeys-to-walk-1.20967	MALE	MALE
gregor	doi:10.1038/ncomms2832	2015	first	the-inside-story-on-wearable-electronics-1.18906	MALE	MALE
gregor	doi:10.1038/nrgastro.2017.75	2019	last	d41586-019-03704-z	MALE	MALE
