author	doi	year	author_pos	file_id	guessed_gender	gender
bethany	doi:10.1038/genome-reveals-why-giraffes-have-long-necks-1.19931	2016	NA	genome-reveals-why-giraffes-have-long-necks-1.19931	FEMALE	FEMALE
bethany	doi:10.1038/monkey-teeth-tell-tale-of-ancient-migration-1.19777	2016	NA	monkey-teeth-tell-tale-of-ancient-migration-1.19777	FEMALE	FEMALE
bethany	doi:10.1038/ancient-genomes-suggest-dual-origin-for-modern-dogs-1.20027	2016	NA	ancient-genomes-suggest-dual-origin-for-modern-dogs-1.20027	FEMALE	FEMALE
bettina	doi:10.1038/452297a	2008	NA	452297a	FEMALE	FEMALE
bettina	doi:10.1038/521041a	2015	NA	521041a	FEMALE	FEMALE
bettina	doi:10.1038/nature11756	2012	NA	nature11756	FEMALE	FEMALE
bettina	doi:10.1038/457039a	2008	NA	457039a	FEMALE	FEMALE
beverly	doi:10.1038/496307a	2013	NA	496307a	FEMALE	FEMALE
beverly	doi:10.1038/465556a	2010	NA	465556a	FEMALE	FEMALE
bhart-anjan	doi:10.1038/nature21494	2017	NA	nature21494	NA	NA
bhaskar	doi:10.1038/nature12460	2013	NA	nature12460	MALE	MALE
bianca	doi:10.1038/d41586-019-00545-8	2019	NA	d41586-019-00545-8	FEMALE	FEMALE
bianca	doi:10.1038/d41586-020-01407-4	2020	NA	d41586-020-01407-4	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-00736-3	2019	NA	d41586-019-00736-3	FEMALE	FEMALE
bianca	doi:10.1038/d41586-018-06928-7	2018	NA	d41586-018-06928-7	FEMALE	FEMALE
bianca	doi:10.1038/d41586-018-05884-6	2018	NA	d41586-018-05884-6	FEMALE	FEMALE
bianca	doi:10.1038/d41586-020-03496-7	2020	NA	d41586-020-03496-7	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-00725-6	2019	NA	d41586-019-00725-6	FEMALE	FEMALE
bianca	doi:10.1038/d41586-018-07255-7	2018	NA	d41586-018-07255-7	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-03467-7	2019	NA	d41586-019-03467-7	FEMALE	FEMALE
bianca	doi:10.1038/d41586-018-07371-4	2018	NA	d41586-018-07371-4	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-00146-5	2019	NA	d41586-019-00146-5	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-00438-w	2019	NA	d41586-019-00438-w	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-03644-8	2019	NA	d41586-019-03644-8	FEMALE	FEMALE
bianca	doi:10.1038/d41586-018-07507-6	2018	NA	d41586-018-07507-6	FEMALE	FEMALE
bianca	doi:10.1038/d41586-018-05451-z	2018	NA	d41586-018-05451-z	FEMALE	FEMALE
bianca	doi:10.1038/australian-cryptologists-concerned-by-restrictive-exports-law-1.19611	2016	NA	australian-cryptologists-concerned-by-restrictive-exports-law-1.19611	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-03523-2	2019	NA	d41586-019-03523-2	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-03038-w	2019	NA	d41586-019-03038-w	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-02804-0	2019	NA	d41586-019-02804-0	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-00856-w	2019	NA	d41586-019-00856-w	FEMALE	FEMALE
bianca	doi:10.1038/d41586-020-00173-7	2020	NA	d41586-020-00173-7	FEMALE	FEMALE
bianca	doi:10.1038/proposal-to-ban-imported-monkeys-catches-scientists-off-guard-1.19419	2016	NA	proposal-to-ban-imported-monkeys-catches-scientists-off-guard-1.19419	FEMALE	FEMALE
bianca	doi:10.1038/d41586-020-03141-3	2020	NA	d41586-020-03141-3	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-00606-y	2019	NA	d41586-019-00606-y	FEMALE	FEMALE
bianca	doi:10.1038/d41586-018-06182-x	2018	NA	d41586-018-06182-x	FEMALE	FEMALE
bianca	doi:10.1038/d41586-018-07840-w	2018	NA	d41586-018-07840-w	FEMALE	FEMALE
bianca	doi:10.1038/d41586-019-01948-3	2019	NA	d41586-019-01948-3	FEMALE	FEMALE
bianca	doi:10.1038/d41586-018-07221-3	2018	NA	d41586-018-07221-3	FEMALE	FEMALE
bianca	doi:10.1038/d41586-018-05443-z	2018	NA	d41586-018-05443-z	FEMALE	FEMALE
bijal	doi:10.1038/452926a.html	2008	NA	452926a.html	FEMALE	FEMALE
bijal	doi:10.1038/prions-and-chaperones-outside-the-fold-1.10026	2012	NA	prions-and-chaperones-outside-the-fold-1.10026	FEMALE	FEMALE
bill	doi:10.1038/437821a	2005	NA	437821a	MALE	MALE
bill	doi:10.1038/442033a	2006	NA	442033a	MALE	MALE
bing	doi:10.1038/nature12561	2013	NA	nature12561	MALE	MALE
bing	doi:10.1038/521299a	2015	NA	521299a	MALE	MALE
bing	doi:10.1038/d41586-019-03503-6	2019	NA	d41586-019-03503-6	MALE	MALE
bing	doi:10.1038/4611221a	2009	NA	4611221a	MALE	MALE
bing	doi:10.1038/488599a	2012	NA	488599a	MALE	MALE
bing	doi:10.1038/4441010a	2006	NA	4441010a	MALE	MALE
bing	doi:10.1038/465173a	2010	NA	465173a	MALE	MALE
bing	doi:10.1038/d41586-020-01713-x	2020	NA	d41586-020-01713-x	MALE	MALE
bing	doi:10.1038/nature13212	2014	NA	nature13212	MALE	MALE
birte	doi:10.1038/491204a	2012	NA	491204a	FEMALE	FEMALE
bjorn	doi:10.1038/546483a	2017	NA	546483a	MALE	MALE
bjorn	doi:10.1038/nature13750	2014	NA	nature13750	MALE	MALE
bjorn	doi:10.1038/503047a	2013	NA	503047a	MALE	MALE
björn	doi:10.1038/541161a	2017	NA	541161a	MALE	MALE
blaine	doi:10.1038/d41586-019-01572-1	2019	NA	d41586-019-01572-1	MALE	MALE
blanca	doi:10.1038/502633a	2013	NA	502633a	FEMALE	FEMALE
blanche	doi:10.1038/464171a	2010	NA	464171a	FEMALE	FEMALE
bob	doi:10.1038/4611217a	2009	NA	4611217a	MALE	MALE
bob	doi:10.1038/451642a	2008	NA	451642a	MALE	MALE
bochong	doi:10.1038/469171a	2011	NA	469171a	NA	NA
boer	doi:10.1038/fjords-soak-up-a-surprising-amount-of-carbon-1.17464	2015	NA	fjords-soak-up-a-surprising-amount-of-carbon-1.17464	MALE	MALE
boer	doi:10.1038/ultrasound-fingerprint-scanners-amplify-security-1.17904	2015	NA	ultrasound-fingerprint-scanners-amplify-security-1.17904	MALE	MALE
boer	doi:10.1038/tiger-trade-crackdown-boosts-lion-bone-sales-1.18004	2015	NA	tiger-trade-crackdown-boosts-lion-bone-sales-1.18004	MALE	MALE
boer	doi:10.1038/smithsonian-sets-up-frozen-plant-repository-1.17931	2015	NA	smithsonian-sets-up-frozen-plant-repository-1.17931	MALE	MALE
boer	doi:10.1038/papers-with-shorter-titles-get-more-citations-1.18246	2015	NA	papers-with-shorter-titles-get-more-citations-1.18246	MALE	MALE
boer	doi:10.1038/2014-was-the-hottest-year-on-record-1.16674	2015	NA	2014-was-the-hottest-year-on-record-1.16674	MALE	MALE
boer	doi:10.1038/hidden-hurdle-for-women-in-science-1.16727	2015	NA	hidden-hurdle-for-women-in-science-1.16727	MALE	MALE
boer	doi:10.1038/plant-collections-left-in-the-cold-by-cuts-1.17875	2015	NA	plant-collections-left-in-the-cold-by-cuts-1.17875	MALE	MALE
boer	doi:10.1038/motion-studies-see-how-they-run-1.18258	2015	NA	motion-studies-see-how-they-run-1.18258	MALE	MALE
boer	doi:10.1038/machine-ethics-the-robot-s-dilemma-1.17881	2015	NA	machine-ethics-the-robot-s-dilemma-1.17881	MALE	MALE
boer	doi:10.1038/bacteria-bonanza-found-in-remote-amazon-village-1.17348	2015	NA	bacteria-bonanza-found-in-remote-amazon-village-1.17348	MALE	MALE
boer	doi:10.1038/us-lawmakers-advance-controversial-science-policy-bill-1.17430	2015	NA	us-lawmakers-advance-controversial-science-policy-bill-1.17430	MALE	MALE
boer	doi:10.1038/mistrust-and-meddling-unsettles-us-science-agency-1.17078	2015	NA	mistrust-and-meddling-unsettles-us-science-agency-1.17078	MALE	MALE
boer	doi:10.1038/genetic-mutation-blocks-prion-disease-1.17725	2015	NA	genetic-mutation-blocks-prion-disease-1.17725	MALE	MALE
boer	doi:10.1038/alzheimer-s-research-takes-a-leaf-from-the-prion-notebook-1.17654	2015	NA	alzheimer-s-research-takes-a-leaf-from-the-prion-notebook-1.17654	MALE	MALE
boer	doi:10.1038/blended-structure-makes-steel-light-yet-sturdy-1.16849	2015	NA	blended-structure-makes-steel-light-yet-sturdy-1.16849	MALE	MALE
boer	doi:10.1038/mobile-phone-microscope-detects-eye-parasite-1.17499	2015	NA	mobile-phone-microscope-detects-eye-parasite-1.17499	MALE	MALE
boer	doi:10.1038/interest-grows-in-vaccines-to-fight-foodborne-illness-1.17264	2015	NA	interest-grows-in-vaccines-to-fight-foodborne-illness-1.17264	MALE	MALE
boer	doi:10.1038/people-can-be-identified-through-their-credit-card-transactions-1.16817	2015	NA	people-can-be-identified-through-their-credit-card-transactions-1.16817	MALE	MALE
boer	doi:10.1038/robo-rescuers-battle-it-out-in-disaster-challenge-1.17034	2015	NA	robo-rescuers-battle-it-out-in-disaster-challenge-1.17034	MALE	MALE
boer	doi:10.1038/nih-plan-to-give-ageing-scientists-cash-draws-scepticism-1.16895	2015	NA	nih-plan-to-give-ageing-scientists-cash-draws-scepticism-1.16895	MALE	MALE
boer	doi:10.1038/artificial-intelligence-joins-hunt-for-human-animal-diseases-1.17568	2015	NA	artificial-intelligence-joins-hunt-for-human-animal-diseases-1.17568	MALE	MALE
boer	doi:10.1038/marijuana-flips-appetite-switch-in-brain-1.16957	2015	NA	marijuana-flips-appetite-switch-in-brain-1.16957	MALE	MALE
boer	doi:10.1038/stem-cell-star-lands-in-same-venture-as-disgraced-cloner-1.16907	2015	NA	stem-cell-star-lands-in-same-venture-as-disgraced-cloner-1.16907	MALE	MALE
boer	doi:10.1038/leading-scientists-favour-women-in-tenure-track-hiring-test-1.17322	2015	NA	leading-scientists-favour-women-in-tenure-track-hiring-test-1.17322	MALE	MALE
boer	doi:10.1038/soil-moisture-probe-readies-for-launch-1.16764	2015	NA	soil-moisture-probe-readies-for-launch-1.16764	MALE	MALE
boer	doi:10.1038/bizarre-triceratops-relative-unearthed-1.17699	2015	NA	bizarre-triceratops-relative-unearthed-1.17699	MALE	MALE
boer	doi:10.1038/mountain-gorillas-stuck-in-genetic-bottleneck-1.17277	2015	NA	mountain-gorillas-stuck-in-genetic-bottleneck-1.17277	MALE	MALE
boer	doi:10.1038/obama-budget-seeks-big-boost-for-science-1.16815	2015	NA	obama-budget-seeks-big-boost-for-science-1.16815	MALE	MALE
bok	doi:10.1038/518042a	2015	NA	518042a	MALE	MALE
boris	doi:10.1038/nature21895	2017	NA	nature21895	MALE	MALE
boris	doi:10.1038/440999a	2006	NA	440999a	MALE	MALE
boris	doi:10.1038/460464a	2009	NA	460464a	MALE	MALE
boris	doi:10.1038/460466a	2009	NA	460466a	MALE	MALE
boris	doi:10.1038/d41586-018-07405-x	2018	NA	d41586-018-07405-x	MALE	MALE
boris	doi:10.1038/459918a	2009	NA	459918a	MALE	MALE
boris	doi:10.1038/441818a	2006	NA	441818a	MALE	MALE
bożena	doi:10.1038/d41586-019-02652-y	2019	NA	d41586-019-02652-y	NA	NA
brad	doi:10.1038/446381a	2007	NA	446381a	MALE	MALE
bradford	doi:10.1038/d41586-020-00552-0	2020	NA	d41586-020-00552-0	MALE	MALE
bradley	doi:10.1038/nature11194	2012	NA	nature11194	MALE	MALE
bradley	doi:10.1038/496306a	2013	NA	496306a	MALE	MALE
bradley	doi:10.1038/495051a	2013	NA	495051a	MALE	MALE
bradley	doi:10.1038/nature12247	2013	NA	nature12247	MALE	MALE
bram	doi:10.1038/518490b	2015	NA	518490b	MALE	MALE
brandy	doi:10.1038/nature12095	2013	NA	nature12095	FEMALE	FEMALE
branwen	doi:10.1038/news.2009.171.html	2009	NA	news.2009.171.html	FEMALE	FEMALE
branwen	doi:10.1038/news.2010.155.html	2010	NA	news.2010.155.html	FEMALE	FEMALE
brenda	doi:10.1038/463889a	2010	NA	463889a	FEMALE	FEMALE
brenda	doi:10.1038/d41586-020-02794-4	2020	NA	d41586-020-02794-4	FEMALE	FEMALE
brenda	doi:10.1038/548160a	2017	NA	548160a	FEMALE	FEMALE
brenda	doi:10.1038/489043a	2012	NA	489043a	FEMALE	FEMALE
brenda	doi:10.1038/535237a	2016	NA	535237a	FEMALE	FEMALE
brendan	doi:10.1038/news.2010.17.html	2010	NA	news.2010.17.html	MALE	MALE
brendan	doi:10.1038/biomedical-research-hub-opens-in-manhattan-1.13740	2013	NA	biomedical-research-hub-opens-in-manhattan-1.13740	MALE	MALE
brendan	doi:10.1038/news.2011.382.html	2011	NA	news.2011.382.html	MALE	MALE
brendan	doi:10.1038/news.2009.876.html	2009	NA	news.2009.876.html	MALE	MALE
brendan	doi:10.1038/news.2010.690.html	2010	NA	news.2010.690.html	MALE	MALE
brendan	doi:10.1038/us-environment-agency-misses-dioxin-deadline-1.9975	2012	NA	us-environment-agency-misses-dioxin-deadline-1.9975	MALE	MALE
brendan	doi:10.1038/news.2010.33.html	2010	NA	news.2010.33.html	MALE	MALE
brendan	doi:10.1038/cancer-reproducibility-project-scales-back-ambitions-1.18938	2015	NA	cancer-reproducibility-project-scales-back-ambitions-1.18938	MALE	MALE
brendan	doi:10.1038/news.2008.772.html	2008	NA	news.2008.772.html	MALE	MALE
brendan	doi:10.1038/446253a	2007	NA	446253a	MALE	MALE
brendan	doi:10.1038/462706a.html	2009	NA	462706a.html	MALE	MALE
brendan	doi:10.1038/456018a.html	2008	NA	456018a.html	MALE	MALE
brendan	doi:10.1038/how-a-contagious-dog-tumour-went-global-1.14580	2014	NA	how-a-contagious-dog-tumour-went-global-1.14580	MALE	MALE
brendan	doi:10.1038/news.2009.1140.html	2009	NA	news.2009.1140.html	MALE	MALE
brendan	doi:10.1038/controversial-h5n1-influenza-work-likely-to-resume-1.12089	2012	NA	controversial-h5n1-influenza-work-likely-to-resume-1.12089	MALE	MALE
brendan	doi:10.1038/070806-12.html	2007	NA	070806-12.html	MALE	MALE
brendan	doi:10.1038/workplace-violence-caught-on-campus-1.14480	2014	NA	workplace-violence-caught-on-campus-1.14480	MALE	MALE
brendan	doi:10.1038/bird-flu-research-the-biosecurity-oversight-1.10695	2012	NA	bird-flu-research-the-biosecurity-oversight-1.10695	MALE	MALE
brendan	doi:10.1038/cellular-computers-gain-a-hard-drive-1.16343	2014	NA	cellular-computers-gain-a-hard-drive-1.16343	MALE	MALE
brendan	doi:10.1038/bias-accusation-rattles-us-biosecurity-board-1.10454	2012	NA	bias-accusation-rattles-us-biosecurity-board-1.10454	MALE	MALE
brendan	doi:10.1038/plant-biotechnology-make-it-a-decaf-1.10212	2012	NA	plant-biotechnology-make-it-a-decaf-1.10212	MALE	MALE
brendan	doi:10.1038/463599a.html	2010	NA	463599a.html	MALE	MALE
brendan	doi:10.1038/news.2007.145.html	2007	NA	news.2007.145.html	MALE	MALE
brendan	doi:10.1038/news.2009.76.html	2009	NA	news.2009.76.html	MALE	MALE
brendan	doi:10.1038/chemical-soup-clouds-connection-between-toxins-and-poor-health-1.11881	2012	NA	chemical-soup-clouds-connection-between-toxins-and-poor-health-1.11881	MALE	MALE
brendan	doi:10.1038/news.2010.7.html	2010	NA	news.2010.7.html	MALE	MALE
brendan	doi:10.1038/nature22488	2017	NA	nature22488	MALE	MALE
brendan	doi:10.1038/463413a.html	2010	NA	463413a.html	MALE	MALE
brendan	doi:10.1038/070924-9.html	2007	NA	070924-9.html	MALE	MALE
brendan	doi:10.1038/news.2009.362.html	2009	NA	news.2009.362.html	MALE	MALE
brendan	doi:10.1038/injected-proteins-protect-mice-from-radiation-poisoning-1.10881	2012	NA	injected-proteins-protect-mice-from-radiation-poisoning-1.10881	MALE	MALE
brendan	doi:10.1038/news.2007.294.html	2007	NA	news.2007.294.html	MALE	MALE
brendan	doi:10.1038/4641122a.html	2010	NA	4641122a.html	MALE	MALE
brendan	doi:10.1038/researchers-battle-storm-s-wrath-1.11756	2012	NA	researchers-battle-storm-s-wrath-1.11756	MALE	MALE
brendan	doi:10.1038/news.2007.161.html	2007	NA	news.2007.161.html	MALE	MALE
brendan	doi:10.1038/news.2009.1143.html	2009	NA	news.2009.1143.html	MALE	MALE
brendan	doi:10.1038/462970a.html	2009	NA	462970a.html	MALE	MALE
brendan	doi:10.1038/458695a.html	2009	NA	458695a.html	MALE	MALE
brendan	doi:10.1038/cornell-to-build-new-york-science-campus-1.9685	2011	NA	cornell-to-build-new-york-science-campus-1.9685	MALE	MALE
brendan	doi:10.1038/news.2008.1227.html	2008	NA	news.2008.1227.html	MALE	MALE
brendan	doi:10.1038/d41586-019-00245-3	2019	NA	d41586-019-00245-3	MALE	MALE
brendan	doi:10.1038/070514-20.html	2007	NA	070514-20.html	MALE	MALE
brendan	doi:10.1038/rna-activity-mapped-across-cells-1.14787	2014	NA	rna-activity-mapped-across-cells-1.14787	MALE	MALE
brendan	doi:10.1038/news.2009.1169.html	2009	NA	news.2009.1169.html	MALE	MALE
brendan	doi:10.1038/498444a	2013	NA	498444a	MALE	MALE
brendan	doi:10.1038/women-are-more-vulnerable-to-infections-1.13456	2013	NA	women-are-more-vulnerable-to-infections-1.13456	MALE	MALE
brendan	doi:10.1038/news.2009.1147.html	2009	NA	news.2009.1147.html	MALE	MALE
brendan	doi:10.1038/453964a.html	2008	NA	453964a.html	MALE	MALE
brendan	doi:10.1038/a-battle-of-the-sexes-is-waged-in-the-genes-1.17817	2015	NA	a-battle-of-the-sexes-is-waged-in-the-genes-1.17817	MALE	MALE
brendan	doi:10.1038/463858a.html	2010	NA	463858a.html	MALE	MALE
brendan	doi:10.1038/news.2009.1135.html	2009	NA	news.2009.1135.html	MALE	MALE
brendan	doi:10.1038/news.2011.24.html	2011	NA	news.2011.24.html	MALE	MALE
brendan	doi:10.1038/news.2007.173.html	2007	NA	news.2007.173.html	MALE	MALE
brendan	doi:10.1038/the-bicycle-problem-that-nearly-broke-mathematics-1.20281	2016	NA	the-bicycle-problem-that-nearly-broke-mathematics-1.20281	MALE	MALE
brendan	doi:10.1038/long-acting-shot-prevents-infection-with-hiv-analogue-1.14819	2014	NA	long-acting-shot-prevents-infection-with-hiv-analogue-1.14819	MALE	MALE
brendan	doi:10.1038/news.2009.1170.html	2010	NA	news.2009.1170.html	MALE	MALE
brendan	doi:10.1038/researchers-call-for-easy-access-to-contraception-1.15610	2014	NA	researchers-call-for-easy-access-to-contraception-1.15610	MALE	MALE
brendan	doi:10.1038/447620b	2007	NA	447620b	MALE	MALE
brendan	doi:10.1038/lawsuit-challenges-anti-ageing-claims-1.11090	2012	NA	lawsuit-challenges-anti-ageing-claims-1.11090	MALE	MALE
brendan	doi:10.1038/news.2008.684.html	2008	NA	news.2008.684.html	MALE	MALE
brendan	doi:10.1038/news.2010.5.html	2010	NA	news.2010.5.html	MALE	MALE
brendan	doi:10.1038/ocean-conservation-a-big-fight-over-little-fish-1.12325	2013	NA	ocean-conservation-a-big-fight-over-little-fish-1.12325	MALE	MALE
brendan	doi:10.1038/news.2010.232.html	2010	NA	news.2010.232.html	MALE	MALE
brendan	doi:10.1038/449395a	2007	NA	449395a	MALE	MALE
brendan	doi:10.1038/470320a.html	2011	NA	470320a.html	MALE	MALE
brendan	doi:10.1038/tissue-engineering-how-to-build-a-heart-1.13327	2013	NA	tissue-engineering-how-to-build-a-heart-1.13327	MALE	MALE
brendan	doi:10.1038/news.2010.11.html	2010	NA	news.2010.11.html	MALE	MALE
brendan	doi:10.1038/news.2010.465.html	2010	NA	news.2010.465.html	MALE	MALE
brendan	doi:10.1038/449773a.html	2007	NA	449773a.html	MALE	MALE
brendan	doi:10.1038/father-s-genetic-quest-pays-off-1.13269	2013	NA	father-s-genetic-quest-pays-off-1.13269	MALE	MALE
brendan	doi:10.1038/crick-s-dna-nobel-medal-gets-2-million-at-auction-1.12790	2013	NA	crick-s-dna-nobel-medal-gets-2-million-at-auction-1.12790	MALE	MALE
brendan	doi:10.1038/454149a.html	2008	NA	454149a.html	MALE	MALE
brendan	doi:10.1038/449958a.html	2007	NA	449958a.html	MALE	MALE
brendan	doi:10.1038/news.2009.1167.html	2009	NA	news.2009.1167.html	MALE	MALE
brendan	doi:10.1038/weight-loss-drug-wins-us-approval-1.10923	2012	NA	weight-loss-drug-wins-us-approval-1.10923	MALE	MALE
brendan	doi:10.1038/news.2011.212.html	2011	NA	news.2011.212.html	MALE	MALE
brendan	doi:10.1038/hormone-used-for-doping-is-made-from-scratch-1.14363	2013	NA	hormone-used-for-doping-is-made-from-scratch-1.14363	MALE	MALE
brendan	doi:10.1038/news.2010.370.html	2010	NA	news.2010.370.html	MALE	MALE
brendan	doi:10.1038/464971a.html	2010	NA	464971a.html	MALE	MALE
brendan	doi:10.1038/rift-widens-over-structure-of-hiv-s-molecular-anchor-1.14071	2013	NA	rift-widens-over-structure-of-hiv-s-molecular-anchor-1.14071	MALE	MALE
brendan	doi:10.1038/452674a.html	2008	NA	452674a.html	MALE	MALE
brendan	doi:10.1038/451240a.html	2008	NA	451240a.html	MALE	MALE
brendan	doi:10.1038/taxonomy-the-spy-who-loved-frogs-1.13710	2013	NA	taxonomy-the-spy-who-loved-frogs-1.13710	MALE	MALE
brendan	doi:10.1038/462154a.html	2009	NA	462154a.html	MALE	MALE
brendan	doi:10.1038/4511067a	2008	NA	4511067a	MALE	MALE
brendan	doi:10.1038/news.2007.386.html	2007	NA	news.2007.386.html	MALE	MALE
brendan	doi:10.1038/lifespans-predictable-at-early-age-1.14712	2014	NA	lifespans-predictable-at-early-age-1.14712	MALE	MALE
brendan	doi:10.1038/453828a.html	2008	NA	453828a.html	MALE	MALE
brendan	doi:10.1038/news.2007.226.html	2007	NA	news.2007.226.html	MALE	MALE
brendan	doi:10.1038/one-fifth-of-invertebrate-species-at-risk-of-extinction-1.11341	2012	NA	one-fifth-of-invertebrate-species-at-risk-of-extinction-1.11341	MALE	MALE
brendan	doi:10.1038/478019a.html	2011	NA	478019a.html	MALE	MALE
brendan	doi:10.1038/news.2009.1121.html	2009	NA	news.2009.1121.html	MALE	MALE
brendan	doi:10.1038/448984a	2007	NA	448984a	MALE	MALE
brendan	doi:10.1038/risks-of-flu-work-underrated-1.15491	2014	NA	risks-of-flu-work-underrated-1.15491	MALE	MALE
brendan	doi:10.1038/young-scientists-under-pressure-what-the-data-show-1.20871	2016	NA	young-scientists-under-pressure-what-the-data-show-1.20871	MALE	MALE
brendan	doi:10.1038/4601071a.html	2009	NA	4601071a.html	MALE	MALE
brendan	doi:10.1038/467516a.html	2010	NA	467516a.html	MALE	MALE
brendan	doi:10.1038/news.2008.1235.html	2008	NA	news.2008.1235.html	MALE	MALE
brendan	doi:10.1038/news.2009.587.html	2009	NA	news.2009.587.html	MALE	MALE
brendan	doi:10.1038/4511042a.html	2008	NA	4511042a.html	MALE	MALE
brendan	doi:10.1038/478022a.html	2011	NA	478022a.html	MALE	MALE
brendan	doi:10.1038/465860a.html	2010	NA	465860a.html	MALE	MALE
brendan	doi:10.1038/463150a.html	2010	NA	463150a.html	MALE	MALE
brendan	doi:10.1038/news.2010.358.html	2010	NA	news.2010.358.html	MALE	MALE
brendan	doi:10.1038/news.2007.349.html	2007	NA	news.2007.349.html	MALE	MALE
brendan	doi:10.1038/463411a.html	2010	NA	463411a.html	MALE	MALE
brendan	doi:10.1038/can-a-video-game-company-tame-toxic-behaviour-1.19647	2016	NA	can-a-video-game-company-tame-toxic-behaviour-1.19647	MALE	MALE
brendan	doi:10.1038/459146b.html	2009	NA	459146b.html	MALE	MALE
brendan	doi:10.1038/why-sharks-have-no-bones-1.14487	2014	NA	why-sharks-have-no-bones-1.14487	MALE	MALE
brendan	doi:10.1038/news.2009.1032.html	2009	NA	news.2009.1032.html	MALE	MALE
brendan	doi:10.1038/watson-s-nobel-medal-sells-for-us-4-1-million-1.16500	2014	NA	watson-s-nobel-medal-sells-for-us-4-1-million-1.16500	MALE	MALE
brendan	doi:10.1038/encode-the-human-encyclopaedia-1.11312	2012	NA	encode-the-human-encyclopaedia-1.11312	MALE	MALE
brendan	doi:10.1038/news.2009.1161.html	2009	NA	news.2009.1161.html	MALE	MALE
brendan	doi:10.1038/us-opts-not-to-ban-bpa-in-canned-foods-1.10370	2012	NA	us-opts-not-to-ban-bpa-in-canned-foods-1.10370	MALE	MALE
brendan	doi:10.1038/468884a.html	2010	NA	468884a.html	MALE	MALE
brendan	doi:10.1038/news.2009.516.html	2009	NA	news.2009.516.html	MALE	MALE
brendon	doi:10.1038/444049a	2006	NA	444049a	MALE	MALE
brenna	doi:10.1038/4681044a	2010	NA	4681044a	FEMALE	FEMALE
brent	doi:10.1038/512144a	2014	NA	512144a	MALE	MALE
brent	doi:10.1038/d41586-019-03145-8	2019	NA	d41586-019-03145-8	MALE	MALE
brent	doi:10.1038/446386a	2007	NA	446386a	MALE	MALE
brent	doi:10.1038/444692b	2006	NA	444692b	MALE	MALE
brent	doi:10.1038/d41586-019-03217-9	2019	NA	d41586-019-03217-9	MALE	MALE
brenton	doi:10.1038/4531197b	2008	NA	4531197b	MALE	MALE
brett	doi:10.1038/d41586-020-02502-2	2020	NA	d41586-020-02502-2	MALE	MALE
brett	doi:10.1038/440289b	2006	NA	440289b	MALE	MALE
brian	doi:10.1038/discovery-of-organ-explains-koalas-super-bass-notes-1.14275	2013	NA	discovery-of-organ-explains-koalas-super-bass-notes-1.14275	MALE	MALE
brian	doi:10.1038/winners-and-losers-emerge-in-uk-funding-shake-up-1.19951	2016	NA	winners-and-losers-emerge-in-uk-funding-shake-up-1.19951	MALE	MALE
brian	doi:10.1038/d41586-020-03117-3	2020	NA	d41586-020-03117-3	MALE	MALE
brian	doi:10.1038/sex-locked-in-stone-1.10850	2012	NA	sex-locked-in-stone-1.10850	MALE	MALE
brian	doi:10.1038/ransomware-cyberattack-highlights-vulnerability-of-universities-1.20111	2016	NA	ransomware-cyberattack-highlights-vulnerability-of-universities-1.20111	MALE	MALE
brian	doi:10.1038/controversial-claim-puts-life-on-land-65-million-years-early-1.12017	2012	NA	controversial-claim-puts-life-on-land-65-million-years-early-1.12017	MALE	MALE
brian	doi:10.1038/uk-foreign-aid-turns-to-research-1.15061	2014	NA	uk-foreign-aid-turns-to-research-1.15061	MALE	MALE
brian	doi:10.1038/d41586-018-07146-x	2018	NA	d41586-018-07146-x	MALE	MALE
brian	doi:10.1038/d41586-018-04977-6	2018	NA	d41586-018-04977-6	MALE	MALE
brian	doi:10.1038/virgin-births-seen-in-wild-vipers-1.11397	2012	NA	virgin-births-seen-in-wild-vipers-1.11397	MALE	MALE
brian	doi:10.1038/452513a.html	2008	NA	452513a.html	MALE	MALE
brian	doi:10.1038/NA	2013	NA	NA	MALE	MALE
brian	doi:10.1038/d41586-018-02529-6	2018	NA	d41586-018-02529-6	MALE	MALE
brian	doi:10.1038/news.2011.539.html	2011	NA	news.2011.539.html	MALE	MALE
brian	doi:10.1038/earliest-known-dino-relative-found-1.11959	2012	NA	earliest-known-dino-relative-found-1.11959	MALE	MALE
brian	doi:10.1038/behind-new-zealand-s-wild-plan-to-purge-all-pests-1.21272	2017	NA	behind-new-zealand-s-wild-plan-to-purge-all-pests-1.21272	MALE	MALE
brian	doi:10.1038/d41586-019-03054-w	2019	NA	d41586-019-03054-w	MALE	MALE
brian	doi:10.1038/d41586-020-01598-w	2020	NA	d41586-020-01598-w	MALE	MALE
brian	doi:10.1038/494321a	2013	NA	494321a	MALE	MALE
