file_id	country	query_date	num_entries
young-black-hole-had-monstrous-growth-spurt-1.16989	United States	2021-03-16	2
welfare-breach-prompts-nature-to-update-policy-on-publishing-animal-experiments-1.18384	United Kingdom	2021-03-16	1
welfare-breach-prompts-nature-to-update-policy-on-publishing-animal-experiments-1.18384	United States	2021-03-16	2
engineered-mice-act-as-hepatitis-c-model-1.13477	United States	2021-03-16	2
biologists-make-first-mouse-model-for-mers-1.14634	United States	2021-03-16	1
custom-gene-editing-rewrites-zebrafish-dna-1.11463	China	2021-03-16	1
custom-gene-editing-rewrites-zebrafish-dna-1.11463	United States	2021-03-16	4
d41586-017-08645-z	China	2021-03-16	2
d41586-017-08645-z	Germany	2021-03-16	1
d41586-017-08645-z	India	2021-03-16	1
d41586-017-08645-z	Israel	2021-03-16	1
d41586-017-08645-z	Pakistan	2021-03-16	1
d41586-017-08645-z	United Kingdom	2021-03-16	1
d41586-017-08645-z	United States	2021-03-16	6
the-mental-health-crisis-among-migrants-1.20767	Germany	2021-03-16	1
d41586-020-00462-1	Czech Republic	2021-03-16	1
d41586-020-00462-1	Netherlands	2021-03-16	1
d41586-020-00462-1	Taiwan	2021-03-16	1
d41586-020-00462-1	United Kingdom	2021-03-16	2
d41586-020-00462-1	United States	2021-03-16	1
bone-marrow-transplant-reverses-rett-syndrome-in-mice-1.10243	Germany	2021-03-16	1
bone-marrow-transplant-reverses-rett-syndrome-in-mice-1.10243	United States	2021-03-16	1
alzheimer-s-origins-tied-to-rise-of-human-intelligence-1.17589	United Kingdom	2021-03-16	1
alzheimer-s-origins-tied-to-rise-of-human-intelligence-1.17589	United States	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Australia	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Belgium	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Canada	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Denmark	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Finland	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	France	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Germany	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Ireland	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Italy	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Netherlands	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	New Zealand	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Norway	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Poland	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Spain	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	Sweden	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	United Kingdom	2021-03-16	1
genome-study-highlights-risk-factor-for-multiple-sclerosis-1.10967	United States	2021-03-16	1
extreme-mechanics-buckling-down-1.11127	United States	2021-03-16	1
new-contender-for-first-bird-1.13088	China	2021-03-16	1
warming-climate-drives-human-conflict-1.13464	United States	2021-03-16	1
d41586-019-03200-4	China	2021-03-16	1
d41586-019-03200-4	Netherlands	2021-03-16	1
d41586-019-03200-4	United Kingdom	2021-03-16	1
d41586-019-03200-4	United States	2021-03-16	3
super-powered-switches-may-decide-cell-fate-1.12794	United States	2021-03-16	1
d41586-020-01334-4	Austria	2021-03-16	1
d41586-020-01334-4	China	2021-03-16	2
d41586-020-01334-4	Finland	2021-03-16	1
d41586-020-01334-4	Germany	2021-03-16	1
d41586-020-01334-4	Portugal	2021-03-16	1
d41586-020-01334-4	Russia	2021-03-16	1
d41586-020-01334-4	Sweden	2021-03-16	1
d41586-020-01334-4	Switzerland	2021-03-16	2
d41586-020-01334-4	United Kingdom	2021-03-16	1
d41586-020-01334-4	United States	2021-03-16	3
modified-mosquitoes-set-to-quash-dengue-fever-1.9752	Australia	2021-03-16	2
modified-mosquitoes-set-to-quash-dengue-fever-1.9752	United States	2021-03-16	2
sickly-mosquitoes-stymie-malaria-s-spread-1.12962	Australia	2021-03-16	1
sickly-mosquitoes-stymie-malaria-s-spread-1.12962	United States	2021-03-16	1
d41586-018-05503-4	Australia	2021-03-16	2
d41586-018-05503-4	Belgium	2021-03-16	1
d41586-018-05503-4	Canada	2021-03-16	1
d41586-018-05503-4	China	2021-03-16	2
d41586-018-05503-4	Denmark	2021-03-16	2
d41586-018-05503-4	France	2021-03-16	1
d41586-018-05503-4	Germany	2021-03-16	1
d41586-018-05503-4	Ireland	2021-03-16	1
d41586-018-05503-4	Poland	2021-03-16	1
d41586-018-05503-4	Switzerland	2021-03-16	2
d41586-018-05503-4	United Kingdom	2021-03-16	2
d41586-018-05503-4	United States	2021-03-16	6
satellites-watch-stellar-death-throes-1.11107	United States	2021-03-16	1
d41586-018-07169-4	Denmark	2021-03-16	1
d41586-018-07169-4	France	2021-03-16	1
d41586-018-07169-4	Switzerland	2021-03-16	1
d41586-018-07169-4	United States	2021-03-16	1
antibiotic-resistance-racing-downriver-1.11612		2021-03-16	1
antibiotic-resistance-racing-downriver-1.11612	Canada	2021-03-16	1
antibiotic-resistance-racing-downriver-1.11612	France	2021-03-16	1
quantum-physics-flawed-to-perfection-1.14565	Australia	2021-03-16	1
quantum-physics-flawed-to-perfection-1.14565	Belarus	2021-03-16	1
quantum-physics-flawed-to-perfection-1.14565	Canada	2021-03-16	1
quantum-physics-flawed-to-perfection-1.14565	Germany	2021-03-16	2
quantum-physics-flawed-to-perfection-1.14565	Netherlands	2021-03-16	1
quantum-physics-flawed-to-perfection-1.14565	United Kingdom	2021-03-16	1
quantum-physics-flawed-to-perfection-1.14565	United States	2021-03-16	3
the-unsung-heroes-of-crispr-1.20272	Netherlands	2021-03-16	1
the-unsung-heroes-of-crispr-1.20272	United States	2021-03-16	1
intercontinental-mind-meld-unites-two-rats-1.12522	Brazil	2021-03-16	2
intercontinental-mind-meld-unites-two-rats-1.12522	Switzerland	2021-03-16	1
intercontinental-mind-meld-unites-two-rats-1.12522	United States	2021-03-16	2
simple-molecule-prevents-mole-rats-from-getting-cancer-1.13236	China	2021-03-16	1
simple-molecule-prevents-mole-rats-from-getting-cancer-1.13236	Denmark	2021-03-16	1
simple-molecule-prevents-mole-rats-from-getting-cancer-1.13236	Israel	2021-03-16	1
simple-molecule-prevents-mole-rats-from-getting-cancer-1.13236	South Korea	2021-03-16	1
simple-molecule-prevents-mole-rats-from-getting-cancer-1.13236	United States	2021-03-16	2
d41586-020-02083-0	Canada	2021-03-16	1
d41586-020-02083-0	Czech Republic	2021-03-16	1
d41586-020-02083-0	Denmark	2021-03-16	1
d41586-020-02083-0	France	2021-03-16	1
d41586-020-02083-0	Germany	2021-03-16	3
d41586-020-02083-0	Hungary	2021-03-16	1
d41586-020-02083-0	Kazakhstan	2021-03-16	1
d41586-020-02083-0	Kyrgyzstan	2021-03-16	1
d41586-020-02083-0	Mongolia	2021-03-16	1
d41586-020-02083-0	Netherlands	2021-03-16	1
d41586-020-02083-0	Russia	2021-03-16	1
d41586-020-02083-0	Sweden	2021-03-16	1
d41586-020-02083-0	United Kingdom	2021-03-16	2
d41586-020-02083-0	United States	2021-03-16	2
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Armenia	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Australia	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Canada	2021-03-16	2
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Czech Republic	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Denmark	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Estonia	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Germany	2021-03-16	2
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Hungary	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Italy	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Lithuania	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Netherlands	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Poland	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Russia	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Sweden	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	Switzerland	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	United Kingdom	2021-03-16	1
bronze-age-skeletons-were-earliest-plague-victims-1.18633	United States	2021-03-16	4
d41586-020-00904-w		2021-03-16	1
d41586-020-00904-w	Canada	2021-03-16	1
d41586-020-00904-w	Denmark	2021-03-16	1
d41586-020-00904-w	Finland	2021-03-16	1
d41586-020-00904-w	Germany	2021-03-16	1
d41586-020-00904-w	Japan	2021-03-16	1
d41586-020-00904-w	Netherlands	2021-03-16	1
d41586-020-00904-w	Russia	2021-03-16	1
d41586-020-00904-w	Spain	2021-03-16	1
d41586-020-00904-w	United States	2021-03-16	1
moon-rocks-offer-new-view-of-lunar-dynamo-1.12929	United States	2021-03-16	1
old-mars-rover-finds-signs-of-ancient-water-1.14569	France	2021-03-16	1
old-mars-rover-finds-signs-of-ancient-water-1.14569	United States	2021-03-16	1
d41586-018-06677-7	Netherlands	2021-03-16	1
d41586-018-06677-7	United States	2021-03-16	6
to-stay-young-kill-zombie-cells-1.22872	China	2021-03-16	1
to-stay-young-kill-zombie-cells-1.22872	Israel	2021-03-16	1
to-stay-young-kill-zombie-cells-1.22872	Italy	2021-03-16	1
to-stay-young-kill-zombie-cells-1.22872	Netherlands	2021-03-16	2
to-stay-young-kill-zombie-cells-1.22872	South Korea	2021-03-16	1
to-stay-young-kill-zombie-cells-1.22872	United Kingdom	2021-03-16	1
to-stay-young-kill-zombie-cells-1.22872	United States	2021-03-16	7
destroying-worn-out-cells-makes-mice-live-longer-1.19287	Netherlands	2021-03-16	1
destroying-worn-out-cells-makes-mice-live-longer-1.19287	United States	2021-03-16	2
deadly-snake-venom-delivers-pain-relief-1.11526	Australia	2021-03-16	1
deadly-snake-venom-delivers-pain-relief-1.11526	United States	2021-03-16	2
why-a-nasa-spacecraft-could-bounce-crunch-or-sink-on-icy-europa-1.21659	United States	2021-03-16	1
d41586-018-02804-6	Australia	2021-03-16	1
d41586-018-02804-6	China	2021-03-16	1
d41586-018-02804-6	Czech Republic	2021-03-16	1
d41586-018-02804-6	Denmark	2021-03-16	1
d41586-018-02804-6	France	2021-03-16	2
d41586-018-02804-6	Italy	2021-03-16	1
d41586-018-02804-6	Netherlands	2021-03-16	1
d41586-018-02804-6	Poland	2021-03-16	1
d41586-018-02804-6	Spain	2021-03-16	1
d41586-018-02804-6	Sweden	2021-03-16	1
d41586-018-02804-6	Switzerland	2021-03-16	2
d41586-018-02804-6	United Kingdom	2021-03-16	6
d41586-018-02804-6	United States	2021-03-16	3
super-dense-celestial-bodies-could-be-a-new-kind-of-planet-1.12599	United States	2021-03-16	1
early-observations-identify-star-at-heart-of-nearby-supernova-1.9646	United States	2021-03-16	2
d41586-019-03042-0	Australia	2021-03-16	1
d41586-019-03042-0	Canada	2021-03-16	1
d41586-019-03042-0	Germany	2021-03-16	1
d41586-019-03042-0	Japan	2021-03-16	1
d41586-019-03042-0	South Korea	2021-03-16	1
d41586-019-03042-0	Spain	2021-03-16	1
d41586-019-03042-0	Switzerland	2021-03-16	2
d41586-019-03042-0	United Kingdom	2021-03-16	1
d41586-019-03042-0	United States	2021-03-16	3
gas-cloud-hurtling-towards-milky-way-s-black-hole-may-harbour-young-star-1.11351	United States	2021-03-16	2
why-galactic-black-hole-fireworks-were-a-flop-1.15591	United States	2021-03-16	1
chilly-lab-mice-skew-cancer-studies-1.14190	United States	2021-03-16	1
gene-therapy-can-protect-against-hiv-1.9516	United States	2021-03-16	1
d41586-018-05883-7	Austria	2021-03-16	1
d41586-018-05883-7	Canada	2021-03-16	1
d41586-018-05883-7	China	2021-03-16	1
d41586-018-05883-7	Egypt	2021-03-16	1
d41586-018-05883-7	Germany	2021-03-16	2
d41586-018-05883-7	Switzerland	2021-03-16	3
d41586-018-05883-7	United Kingdom	2021-03-16	1
d41586-018-05883-7	United States	2021-03-16	5
d41586-018-00488-6	United States	2021-03-16	2
an-eye-opening-fossil-1.9586	Australia	2021-03-16	1
an-eye-opening-fossil-1.9586	Spain	2021-03-16	1
temporal-cloak-erases-data-from-history-1.13141	United States	2021-03-16	2
a-wake-up-call-for-dormant-genes-1.9700	United States	2021-03-16	1
monkey-vaccine-hints-at-how-to-stop-hiv-1.9738	United States	2021-03-16	1
three-tiny-exoplanets-suggest-solar-system-not-so-special-1.9786	United States	2021-03-16	1
kepler-discovers-first-earth-sized-exoplanets-1.9688	United States	2021-03-16	1
supercontinent-amasia-to-take-north-pole-position-1.9996	United States	2021-03-16	1
d41586-018-06668-8	Switzerland	2021-03-16	1
d41586-018-06668-8	United States	2021-03-16	3
d41586-019-02454-2	China	2021-03-16	3
d41586-019-02454-2	United States	2021-03-16	5
superconductor-breaks-high-temperature-record-1.10081	China	2021-03-16	2
superconductor-breaks-high-temperature-record-1.10081	United States	2021-03-16	2
sirtuin-protein-linked-to-longevity-in-mammals-1.10074	Israel	2021-03-16	1
sirtuin-protein-linked-to-longevity-in-mammals-1.10074	United States	2021-03-16	1
alzheimer-s-in-a-dish-shows-promise-1.9889	Netherlands	2021-03-16	1
alzheimer-s-in-a-dish-shows-promise-1.9889	United States	2021-03-16	1
influenza-five-questions-on-h5n1-1.10874	China	2021-03-16	1
influenza-five-questions-on-h5n1-1.10874	Italy	2021-03-16	1
influenza-five-questions-on-h5n1-1.10874	United Kingdom	2021-03-16	1
influenza-five-questions-on-h5n1-1.10874	United States	2021-03-16	2
influenza-five-questions-on-h5n1-1.10874	Vietnam	2021-03-16	1
mutant-flu-paper-published-1.10551	United States	2021-03-16	1
d41586-020-00210-5	United States	2021-03-16	1
second-mutant-flu-paper-published-1.10875	United States	2021-03-16	1
super-sized-fleas-adapted-to-feed-off-dinosaurs-1.10135	China	2021-03-16	1
super-sized-fleas-adapted-to-feed-off-dinosaurs-1.10135	United States	2021-03-16	1
hearing-changes-could-be-ancient-in-the-human-line-1.12976	Spain	2021-03-16	1
hearing-changes-could-be-ancient-in-the-human-line-1.12976	United Kingdom	2021-03-16	1
hearing-changes-could-be-ancient-in-the-human-line-1.12976	United States	2021-03-16	1
witnessing-a-glacier-s-race-to-the-sea-1.10534	United States	2021-03-16	1
tibetan-glaciers-shrinking-rapidly-1.11010	United States	2021-03-16	1
drug-helps-to-clear-traumatic-memories-1.14534	United States	2021-03-16	1
cancer-causing-mutations-yield-their-secrets-1.10029	United States	2021-03-16	3
d41586-018-03070-2	United States	2021-03-16	2
d41586-018-05244-4	China	2021-03-16	1
d41586-018-05244-4	United States	2021-03-16	5
d41586-018-04205-1	South Korea	2021-03-16	1
d41586-018-04205-1	United States	2021-03-16	1
d41586-018-04930-7	Canada	2021-03-16	1
d41586-018-04930-7	Germany	2021-03-16	3
d41586-018-04930-7	Spain	2021-03-16	1
d41586-018-04930-7	United States	2021-03-16	4
how-carbon-dioxide-melted-the-world-1.10393	China	2021-03-16	1
how-carbon-dioxide-melted-the-world-1.10393	United States	2021-03-16	1
d41586-018-01418-2	Germany	2021-03-16	1
d41586-018-01418-2	Italy	2021-03-16	1
d41586-018-01418-2	United States	2021-03-16	3
ancient-human-ancestor-had-feet-like-an-ape-1.10342	United States	2021-03-16	1
stickleback-genomes-reveal-path-of-evolution-1.10392	United Kingdom	2021-03-16	1
stickleback-genomes-reveal-path-of-evolution-1.10392	United States	2021-03-16	1
fathers-bequeath-more-mutations-as-they-age-1.11247	France	2021-03-16	1
fathers-bequeath-more-mutations-as-they-age-1.11247	United States	2021-03-16	2
oceans-melt-antarctica-s-ice-from-below-1.13200	United States	2021-03-16	1
d41586-019-01856-6	Japan	2021-03-16	1
d41586-019-01856-6	South Korea	2021-03-16	1
d41586-019-01856-6	United Kingdom	2021-03-16	1
personalized-cancer-treatments-suffer-setback-1.14238	United States	2021-03-16	3
cancer-screen-yields-drug-clues-1.10337	United States	2021-03-16	2
science-and-politics-hello-governor-1.15593	Sweden	2021-03-16	1
science-and-politics-hello-governor-1.15593	United States	2021-03-16	2
d41586-019-02747-6	United States	2021-03-16	1
brain-discards-voices-to-cope-with-cocktail-party-1.10466	United States	2021-03-16	1
activating-happy-memories-cheers-moody-mice-1.17782	United States	2021-03-16	3
d41586-019-03521-4	Colombia	2021-03-16	1
d41586-019-03521-4	United States	2021-03-16	1
dna-s-secret-weapon-against-knots-and-tangles-1.21838	Austria	2021-03-16	1
dna-s-secret-weapon-against-knots-and-tangles-1.21838	Netherlands	2021-03-16	1
dna-s-secret-weapon-against-knots-and-tangles-1.21838	United States	2021-03-16	1
d41586-018-05861-z	Germany	2021-03-16	1
d41586-018-05861-z	Malawi	2021-03-16	1
d41586-018-05861-z	Sweden	2021-03-16	1
d41586-018-05861-z	Switzerland	2021-03-16	1
d41586-018-05861-z	United States	2021-03-16	2
d41586-019-03811-x	Germany	2021-03-16	2
d41586-019-03811-x	Portugal	2021-03-16	1
d41586-019-03811-x	South Korea	2021-03-16	1
d41586-019-03811-x	United Kingdom	2021-03-16	1
d41586-019-03811-x	United States	2021-03-16	3
finches-learn-even-when-practice-isn-t-perfect-1.10675	United States	2021-03-16	1
d41586-019-00010-6	Netherlands	2021-03-16	2
d41586-019-00010-6	Singapore	2021-03-16	1
d41586-019-00010-6	Switzerland	2021-03-16	1
d41586-019-00010-6	United Kingdom	2021-03-16	1
d41586-019-00010-6	United States	2021-03-16	5
d41586-020-01152-8	Australia	2021-03-16	1
d41586-020-01152-8	United States	2021-03-16	5
d41586-020-01483-6	Finland	2021-03-16	1
d41586-020-01483-6	France	2021-03-16	1
d41586-020-01483-6	Netherlands	2021-03-16	1
d41586-020-01483-6	Switzerland	2021-03-16	1
d41586-020-01483-6	United States	2021-03-16	3
d41586-018-05909-0	Germany	2021-03-16	1
d41586-018-05909-0	United States	2021-03-16	1
gigapixel-camera-catches-the-smallest-details-1.10853	United States	2021-03-16	1
tropical-lakes-on-saturn-moon-could-expand-options-for-life-1.10824	United States	2021-03-16	1
neighbouring-cells-help-cancers-dodge-drugs-1.10952	United States	2021-03-16	1
d41586-019-03061-x	China	2021-03-16	1
d41586-019-03061-x	Germany	2021-03-16	1
d41586-019-03061-x	United States	2021-03-16	3
encode-the-human-encyclopaedia-1.11312		2021-03-16	1
encode-the-human-encyclopaedia-1.11312	China	2021-03-16	1
encode-the-human-encyclopaedia-1.11312	United States	2021-03-16	4
china-buys-us-sequencing-firm-1.11472	China	2021-03-16	1
china-buys-us-sequencing-firm-1.11472	France	2021-03-16	1
china-buys-us-sequencing-firm-1.11472	Hong Kong	2021-03-16	1
china-buys-us-sequencing-firm-1.11472	Portugal	2021-03-16	1
china-buys-us-sequencing-firm-1.11472	Singapore	2021-03-16	1
china-buys-us-sequencing-firm-1.11472	Spain	2021-03-16	1
china-buys-us-sequencing-firm-1.11472	Switzerland	2021-03-16	1
china-buys-us-sequencing-firm-1.11472	United Kingdom	2021-03-16	1
china-buys-us-sequencing-firm-1.11472	United States	2021-03-16	3
d41586-018-01322-9	China	2021-03-16	1
d41586-018-01322-9	France	2021-03-16	1
d41586-018-01322-9	Hong Kong	2021-03-16	1
d41586-018-01322-9	Portugal	2021-03-16	1
d41586-018-01322-9	Singapore	2021-03-16	1
d41586-018-01322-9	Spain	2021-03-16	1
d41586-018-01322-9	Switzerland	2021-03-16	1
d41586-018-01322-9	United Kingdom	2021-03-16	1
d41586-018-01322-9	United States	2021-03-16	1
d41586-017-07692-w	China	2021-03-16	1
d41586-017-07692-w	France	2021-03-16	1
d41586-017-07692-w	Hong Kong	2021-03-16	1
d41586-017-07692-w	Portugal	2021-03-16	1
d41586-017-07692-w	Singapore	2021-03-16	1
d41586-017-07692-w	Spain	2021-03-16	1
d41586-017-07692-w	Switzerland	2021-03-16	1
d41586-017-07692-w	United Kingdom	2021-03-16	1
d41586-017-07692-w	United States	2021-03-16	2
ghost-population-hints-at-long-lost-migration-to-the-americas-1.18029	Brazil	2021-03-16	1
ghost-population-hints-at-long-lost-migration-to-the-americas-1.18029	Hong Kong	2021-03-16	1
ghost-population-hints-at-long-lost-migration-to-the-americas-1.18029	United Kingdom	2021-03-16	1
ghost-population-hints-at-long-lost-migration-to-the-americas-1.18029	United States	2021-03-16	2
genomes-and-fossil-faeces-track-the-first-americans-1.11006	Hong Kong	2021-03-16	1
genomes-and-fossil-faeces-track-the-first-americans-1.11006	United Kingdom	2021-03-16	1
genomes-and-fossil-faeces-track-the-first-americans-1.11006	United States	2021-03-16	1
d41586-019-00393-6	Austria	2021-03-16	1
d41586-019-00393-6	Japan	2021-03-16	1
d41586-019-00393-6	Switzerland	2021-03-16	1
d41586-019-00393-6	United States	2021-03-16	2
d41586-020-03001-0		2021-03-16	1
d41586-020-03001-0	Canada	2021-03-16	1
d41586-020-03001-0	Denmark	2021-03-16	2
d41586-020-03001-0	Sweden	2021-03-16	1
d41586-020-03001-0	United Kingdom	2021-03-16	1
d41586-020-03001-0	United States	2021-03-16	5
dormant-hiv-gets-rude-awakening-1.11077	United States	2021-03-16	1
metal-oxide-chips-show-promise-1.12541	Japan	2021-03-16	1
guinea-pig-hearts-beat-with-human-cells-1.11123	United States	2021-03-16	1
fossils-point-to-a-big-family-for-human-ancestors-1.11144	Germany	2021-03-16	1
fossils-point-to-a-big-family-for-human-ancestors-1.11144	United States	2021-03-16	1
dna-mutation-clock-proves-tough-to-set-1.17079	United Kingdom	2021-03-16	1
dna-mutation-clock-proves-tough-to-set-1.17079	United States	2021-03-16	1
studies-slow-the-human-dna-clock-1.11431	Iceland	2021-03-16	1
studies-slow-the-human-dna-clock-1.11431	United Kingdom	2021-03-16	1
studies-slow-the-human-dna-clock-1.11431	United States	2021-03-16	1
ocean-health-index-unveiled-1.11195	United States	2021-03-16	1
horse-gait-traced-to-single-mutation-1.11308	United States	2021-03-16	1
studies-offer-panoramic-view-of-lung-cancer-1.11413	United States	2021-03-16	1
whole-human-brain-mapped-in-3d-1.13245	Netherlands	2021-03-16	1
whole-human-brain-mapped-in-3d-1.13245	United Kingdom	2021-03-16	1
whole-human-brain-mapped-in-3d-1.13245	United States	2021-03-16	1
d41586-019-02343-8	Japan	2021-03-16	1
d41586-019-02343-8	Netherlands	2021-03-16	1
d41586-019-02343-8	United Kingdom	2021-03-16	1
d41586-019-02343-8	United States	2021-03-16	3
super-stretchy-jelly-can-take-a-hit-1.11354	United States	2021-03-16	1
how-to-boil-water-without-bubbles-1.11400	Australia	2021-03-16	1
how-to-boil-water-without-bubbles-1.11400	Saudi Arabia	2021-03-16	1
global-survey-reveals-routes-to-boosting-crop-yields-1.11306	United States	2021-03-16	1
monkeys-that-cut-calories-live-longer-1.14963	United States	2021-03-16	2
calorie-restriction-falters-in-the-long-run-1.11297	United States	2021-03-16	1
out-of-disorder-comes-electricity-1.11445	United States	2021-03-16	1
d41586-018-05114-z	Chile	2021-03-16	3
d41586-018-05114-z	China	2021-03-16	1
d41586-018-05114-z	Croatia	2021-03-16	1
d41586-018-05114-z	Denmark	2021-03-16	1
d41586-018-05114-z	France	2021-03-16	2
d41586-018-05114-z	Germany	2021-03-16	3
d41586-018-05114-z	Italy	2021-03-16	1
d41586-018-05114-z	Japan	2021-03-16	1
d41586-018-05114-z	Netherlands	2021-03-16	2
d41586-018-05114-z	Spain	2021-03-16	1
d41586-018-05114-z	Sweden	2021-03-16	1
d41586-018-05114-z	Switzerland	2021-03-16	2
d41586-018-05114-z	Taiwan	2021-03-16	1
d41586-018-05114-z	United Kingdom	2021-03-16	4
d41586-018-05114-z	United States	2021-03-16	5
unusual-indian-ocean-earthquakes-hint-at-tectonic-breakup-1.11487	France	2021-03-16	1
unusual-indian-ocean-earthquakes-hint-at-tectonic-breakup-1.11487	United States	2021-03-16	2
ancient-fossils-sport-modern-brains-1.15565	China	2021-03-16	2
ancient-fossils-sport-modern-brains-1.15565	United States	2021-03-16	3
african-spiny-mice-can-regrow-lost-skin-1.11488	United States	2021-03-16	1
the-mysterious-case-of-the-missing-noble-gas-1.11564	Germany	2021-03-16	1
biology-software-promises-easier-way-to-program-living-cells-1.19671	United States	2021-03-16	1
arsenic-life-bacterium-prefers-phosphorus-after-all-1.11520	Israel	2021-03-16	1
vaccine-trial-reveals-chinks-in-hiv-s-armour-1.11380	United States	2021-03-16	1
seismic-signs-of-escaping-methane-under-the-sea-1.11652	United States	2021-03-16	1
hundreds-of-sea-floor-methane-plumes-spotted-by-sonar-1.15761	United States	2021-03-16	2
d41586-020-02656-z	Canada	2021-03-16	1
d41586-020-02656-z	France	2021-03-16	1
d41586-020-02656-z	South Korea	2021-03-16	1
d41586-020-02656-z	United States	2021-03-16	2
earth-sized-planet-around-nearby-star-is-astronomy-dream-come-true-1.20445	Chile	2021-03-16	1
earth-sized-planet-around-nearby-star-is-astronomy-dream-come-true-1.20445	France	2021-03-16	1
earth-sized-planet-around-nearby-star-is-astronomy-dream-come-true-1.20445	Germany	2021-03-16	1
earth-sized-planet-around-nearby-star-is-astronomy-dream-come-true-1.20445	Israel	2021-03-16	1
earth-sized-planet-around-nearby-star-is-astronomy-dream-come-true-1.20445	Poland	2021-03-16	1
earth-sized-planet-around-nearby-star-is-astronomy-dream-come-true-1.20445	Spain	2021-03-16	1
earth-sized-planet-around-nearby-star-is-astronomy-dream-come-true-1.20445	United Kingdom	2021-03-16	1
earth-sized-planet-around-nearby-star-is-astronomy-dream-come-true-1.20445	United States	2021-03-16	1
optics-super-vision-1.16877	France	2021-03-16	1
optics-super-vision-1.16877	Switzerland	2021-03-16	1
optics-super-vision-1.16877	Ukraine	2021-03-16	1
optics-super-vision-1.16877	United Kingdom	2021-03-16	1
optics-super-vision-1.16877	United States	2021-03-16	3
europe-debates-risk-to-bees-1.12857	United Kingdom	2021-03-16	1
small-galaxy-harbours-super-hefty-black-hole-1.11913	United States	2021-03-16	1
proteins-made-to-order-1.11767	United States	2021-03-16	1
sprinkled-nanocubes-hold-light-tight-1.11965	China	2021-03-16	1
sprinkled-nanocubes-hold-light-tight-1.11965	United States	2021-03-16	1
pig-geneticists-go-the-whole-hog-1.11801	China	2021-03-16	1
pig-geneticists-go-the-whole-hog-1.11801	Denmark	2021-03-16	1
pig-geneticists-go-the-whole-hog-1.11801	France	2021-03-16	1
pig-geneticists-go-the-whole-hog-1.11801	Germany	2021-03-16	1
pig-geneticists-go-the-whole-hog-1.11801	South Korea	2021-03-16	1
pig-geneticists-go-the-whole-hog-1.11801	Spain	2021-03-16	1
pig-geneticists-go-the-whole-hog-1.11801	United Kingdom	2021-03-16	1
pig-geneticists-go-the-whole-hog-1.11801	United States	2021-03-16	1
autism-symptoms-reversed-in-mice-1.11869	United States	2021-03-16	1
d41586-018-02062-6	Germany	2021-03-16	1
d41586-018-02062-6	Netherlands	2021-03-16	1
d41586-018-02062-6	Sweden	2021-03-16	1
d41586-018-02062-6	United Kingdom	2021-03-16	1
d41586-018-02062-6	United States	2021-03-16	1
d41586-018-05575-2	Australia	2021-03-16	1
d41586-018-05575-2	Canada	2021-03-16	1
d41586-018-05575-2	Germany	2021-03-16	1
d41586-018-05575-2	Spain	2021-03-16	1
d41586-018-05575-2	United States	2021-03-16	1
