query	query_date	place_id	osm_type	display_name	class	type	importance	address.country	address.country_code	un_region	un_subregion
iowa state university	2021-02-03	258786807	relation	Iowa State University, US 30, Ames, Story County, Iowa, 50011, United States	amenity	university	0.829769585619443	United States	us	Americas	Northern America
bucknell university	2021-02-03	259556528	relation	Bucknell University, South 5th Street, Lewisburg, Union County, Pennsylvania, 17837, United States	amenity	university	0.201	United States	us	Americas	Northern America
us white house	2021-02-03	147370893	way	White House, 1600, Pennsylvania Avenue Northwest, Washington, District of Columbia, 20500, United States	historic	castle	0.93472115416811	United States	us	Americas	Northern America
new york stock exchange	2021-02-03	158002696	way	New York Stock Exchange, 11, Wall Street, Financial District, Manhattan Community Board 1, Manhattan, New York County, New York, 10005, United States	tourism	attraction	0.401	United States	us	Americas	Northern America
manufacturing usa	2021-02-03	234440084	way	Zippo Manufacturing Company, Bradford Township, McKean County, Pennsylvania, United States	landuse	industrial	0.492802990599768	United States	us	Americas	Northern America
south ­carolina	2021-02-03	257325089	relation	South Carolina, United States	boundary	administrative	0.90345926227768	United States	us	Americas	Northern America
alexion pharmaceuticals	2021-02-03	156694688	way	Alexion Pharmaceuticals, 100, South Frontage Road, Downtown, New Haven, New Haven County, Connecticut, 06519, United States	office	company	0.201	United States	us	Americas	Northern America
korean studies	2021-02-03	259381167	relation	Center for Korean Studies, 1881, East West Road, Manoa, Honolulu, Honolulu County, Hawaii, 96822, United States	building	university	0.201	United States	us	Americas	Northern America
university of california san diego	2021-02-03	94305187	way	University of California, San Diego, 9500, Gilman Drive, San Diego, San Diego County, California, 92093, United States	amenity	university	1.04938836421927	United States	us	Americas	Northern America
gladstone institutes	2021-02-03	108770743	way	J David Gladstone Institutes, 1650, Owens Street, Mission Bay, San Francisco, San Francisco City and County, California, 94158, United States	building	office	0.201	United States	us	Americas	Northern America
wilmerhale	2021-02-03	299916888	node	WilmerHale, 60, State Street, Dock Square, Financial District, Boston, Suffolk County, Massachusetts, 02109, United States	office	lawyer	0.101	United States	us	Americas	Northern America
dupont corporation	2021-02-03	54825357	node	Fort DuPont Redevelopment & Preservation Corporation, 260, Old Elm Avenue, New Castle County, Delaware, 19706, United States	place	house	0.201	United States	us	Americas	Northern America
carnegies	2021-02-03	27489275	node	Carnegie's, 1600, Oregon Street, Redding, Shasta County, California, 96001, United States	amenity	restaurant	0.001	United States	us	Americas	Northern America
seattle times	2021-02-03	147961931	way	The Seattle Times, 1000, Denny Way, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States	office	newspaper	0.709495227301736	United States	us	Americas	Northern America
digitalglobe	2021-02-03	104916466	way	DigitalGlobe, 12076, Grant Street, Thornton, Adams County, Colorado, 80241, United States	office	company	0.503582454919981	United States	us	Americas	Northern America
alphastar	2021-02-03	64296768	node	AlphaStar, Pacific Coast Highway, Los Altos, Long Beach, Los Angeles County, California, 90804:90815, United States	office	company	0.101	United States	us	Americas	Northern America
vanderbilt	2021-02-03	257898818	relation	Vanderbilt, Fayette County, Pennsylvania, United States	boundary	administrative	0.400938798149577	United States	us	Americas	Northern America
washington state university	2021-02-03	258940577	relation	Washington State University, Northeast Reaney Way, Pullman, Whitman County, Washington, 99164, United States	amenity	university	0.81377697632841	United States	us	Americas	Northern America
case western university	2021-02-03	115838150	way	Computing, Arts, Sciences and Education, University Drive, Miami-Dade County, Florida, 33199, United States	building	university	0.101	United States	us	Americas	Northern America
university of oklahoma	2021-02-03	181607166	way	University of Oklahoma, 660, Parrington Oval, Norman, Cleveland County, Oklahoma, 73019, United States	amenity	university	0.906565448656976	United States	us	Americas	Northern America
at&t	2021-02-03	146631567	way	AT&T, 1302, North Tustin Street, Orange, Orange County, California, 92867, United States	shop	mobile_phone	0.780778860724176	United States	us	Americas	Northern America
university of california	2021-02-03	258416614	relation	University of California, Berkeley, North Street, Panoramic Hill, Berkeley, Alameda County, California, 94720-1076, United States	amenity	university	0.948194378261701	United States	us	Americas	Northern America
kahea	2021-02-03	89134590	way	Kahea Street, Makakilo Heights, Kapolei, Honolulu County, Hawaii, 96707, United States	highway	residential	0.2	United States	us	Americas	Northern America
nlm	2021-02-03	100564321	way	NLM, 8600, Rockville Pike, Glenbrook, East Bethesda, Bethesda, Montgomery County, Maryland, 20894, United States	amenity	library	0.674397490815619	United States	us	Americas	Northern America
ucla	2021-02-03	179950382	way	UCLA, Marina del Rey, Los Angeles County, California, United States	highway	pedestrian	0.2	United States	us	Americas	Northern America
new jersey	2021-02-03	257885980	relation	New Jersey, United States	boundary	administrative	0.952055513496666	United States	us	Americas	Northern America
ilc	2021-02-03	233280716	way	Interactive Learning Center, 2120, West University Drive, Boise, Ada County, Idaho, 83725, United States	building	university	0.001	United States	us	Americas	Northern America
whitman college	2021-02-03	2986474	node	Whitman College, Princeton, Mercer County, New Jersey, 08544, United States	place	locality	0.325	United States	us	Americas	Northern America
emmett conrad high school	2021-02-03	191982414	way	Emmett J Conrad High School, 7502, Fair Oaks Avenue, Vickery Meadows PID, Dallas, Dallas County, Texas, 75231, United States	amenity	school	0.662719188578863	United States	us	Americas	Northern America
applied physics laboratory	2021-02-03	258543667	relation	Henderson Hall, 1013, Northeast Lincoln Way, University District, Seattle, King County, Washington, 98105-6286, United States	building	yes	0.001	United States	us	Americas	Northern America
global ecology	2021-02-03	147781560	way	Global Ecology Research Center, Searsville Road, Stanford, Santa Clara County, California, 94305-6015, United States	building	yes	0.201	United States	us	Americas	Northern America
iowa state	2021-02-03	91448035	way	Iowa State, Fawn Creek Court, Maquoketa, Jackson County, Iowa, 52060, United States	highway	service	0.275	United States	us	Americas	Northern America
non-noaa	2021-02-03	248632258	way	NOAA, Pascagoula, Jackson County, Mississippi, 39567, United States	highway	tertiary	0.2	United States	us	Americas	Northern America
us department of veterans affairs	2021-02-03	231756243	way	US Department of Veterans Affairs, 1535, 1st Avenue East, MedQuarter, Cedar Rapids, Linn County, Iowa, 52402, United States	office	government	0.501	United States	us	Americas	Northern America
confederated tribes of the colville reservation	2021-02-03	38301258	node	Omak Lake Campground, North End Omak Lake Road, Okanogan County, Washington, United States	tourism	camp_site	0.001	United States	us	Americas	Northern America
cos	2021-02-03	258401206	relation	Coshocton County, Ohio, United States	boundary	administrative	0.614671596762107	United States	us	Americas	Northern America
wall street journal	2021-02-03	147759956	way	Wall Street Journal, 1701, Page Mill Road, Palo Alto, Santa Clara County, California, 94304, United States	building	yes	0.301	United States	us	Americas	Northern America
underwriters laboratories	2021-02-03	154447688	way	Underwriters Laboratories, Pfingsten Road, Northfield Township, Cook County, Illinois, 60015-1331, United States	building	yes	0.201	United States	us	Americas	Northern America
fordham university	2021-02-03	59136214	node	Fordham University, East Fordham Road, The Bronx, Bronx County, New York, 10458, United States	tourism	information	0.201	United States	us	Americas	Northern America
boston medical center	2021-02-03	257699340	relation	Boston Medical Center, 1, Albany Street, South End, Boston, Suffolk County, Massachusetts, 02118, United States	amenity	hospital	0.615802194348806	United States	us	Americas	Northern America
state oceanic administration	2021-02-03	477271	node	Oceanic, Rumson, Monmouth County, New Jersey, 07760, United States	place	hamlet	0.542954744060451	United States	us	Americas	Northern America
university of st thomas	2021-02-03	101263266	way	University of St. Thomas, Otis Avenue, St. Paul, Ramsey County, Minnesota, 55104, United States	amenity	university	0.81644595554698	United States	us	Americas	Northern America
institute for astronomy	2021-02-03	253393324	way	Institute for Astronomy, 2680, Woodlawn Drive, Manoa, Honolulu, Honolulu County, Hawaii, 96813, United States	amenity	university	0.691312669988132	United States	us	Americas	Northern America
montana state university in bozeman	2021-02-03	165822886	way	Montana State University, West College Street, Bozeman, Gallatin County, Montana, 59715, United States	amenity	university	0.929796188420265	United States	us	Americas	Northern America
amherst college	2021-02-03	162492573	way	Amherst College, Barrett Hill Road, Amherst, Hampshire County, Massachusetts, 01002, United States	amenity	college	0.715982514090231	United States	us	Americas	Northern America
university of arkansas	2021-02-03	199918736	way	University of Arkansas, North Oakland Avenue, Fayetteville, Washington County, Arkansas, 72701, United States	amenity	university	0.820276506570897	United States	us	Americas	Northern America
